AverageReturn,MeanKL,StdReturn,NumTrajs,ItrTime,ExplainedVariance,AveragePolicyStd,Perplexity,LossAfter,Time,MaxReturn,LossBefore,Entropy,MinReturn,MaxKL,TotalExecTime
0.0,0.0,0.0,20,18.450710773468018,1,0.935103,14.8902,-0.0,18.450704336166382,0.0,-0.0,2.7007,0.0,0.0,18.320590496063232
0.0,0.0,0.0,20,18.803926706314087,1,0.935103,14.8902,-0.0,37.25898027420044,0.0,-0.0,2.7007,0.0,0.0,18.64944887161255
0.0,0.0,0.0,20,19.657261848449707,1,0.935103,14.8902,-0.0,56.92318534851074,0.0,-0.0,2.7007,0.0,0.0,19.457998275756836
0.0,0.0,0.0,20,19.64973211288452,1,0.935103,14.8902,-0.0,76.58812999725342,0.0,-0.0,2.7007,0.0,0.0,19.532437324523926
0.0,0.0,0.0,20,18.570751428604126,1,0.935103,14.8902,-0.0,95.17096257209778,0.0,-0.0,2.7007,0.0,0.0,18.49086284637451
0.0,0.0,0.0,20,19.738303184509277,1,0.935103,14.8902,-0.0,114.91940975189209,0.0,-0.0,2.7007,0.0,0.0,19.617379426956177
0.0,0.0,0.0,20,19.573413848876953,1,0.935103,14.8902,-0.0,134.50988006591797,0.0,-0.0,2.7007,0.0,0.0,19.4135262966156
