NumTrajs,Entropy,AverageReturn,StdReturn,Perplexity,AveragePolicyStd,MaxReturn,TotalExecTime,LossBefore,ExplainedVariance,MinReturn,Time,MeanKL,MaxKL,LossAfter,ItrTime
20,2.83788,0.0,0.0,17.0795,1.0,0.0,14.345202684402466,-0.0,1,0.0,14.672573804855347,0.0,0.0,-0.0,14.672580003738403
20,2.83788,0.0,0.0,17.0795,1.0,0.0,15.401976585388184,-0.0,1,0.0,30.284116983413696,0.0,0.0,-0.0,15.57824182510376
20,2.83788,0.0,0.0,17.0795,1.0,0.0,15.58803415298462,-0.0,1,0.0,46.06360197067261,0.0,0.0,-0.0,15.754353761672974
20,2.83788,10.0,43.5889894354,17.0795,1.0,200.0,15.73055124282837,-0.00272806,0.126285027249,0.0,62.035858154296875,27.6255,1253.73,1.58353,15.958516597747803
20,2.83651,0.0,0.0,17.0562,0.999319,0.0,16.8975830078125,-0.0,1,0.0,79.0810055732727,0.0,0.0,-0.0,17.04062819480896
20,2.83651,0.0,0.0,17.0562,0.999319,0.0,16.138681173324585,-0.0,1,0.0,95.42309784889221,0.0,0.0,-0.0,16.32331943511963
20,2.83651,0.0,0.0,17.0562,0.999319,0.0,15.692567348480225,-0.0,1,0.0,111.25269603729248,0.0,0.0,-0.0,15.79325246810913
