TotalExecTime,AverageReturn,MaxKL,LossAfter,ItrTime,MeanKL,MaxReturn,Perplexity,Entropy,Time,LossBefore,StdReturn,ExplainedVariance,MinReturn,AveragePolicyStd,NumTrajs
17.8694589138031,0.0,0.0,-0.0,17.976245164871216,0.0,0.0,15.613,2.7481,17.976238250732422,-0.0,0.0,1,0.0,0.956152,20
17.715494394302368,40.0,0.00941467,0.0107375,17.80588984489441,0.00317135,700.0,15.613,2.7481,35.78862452507019,0.0125284,152.970585408,0.03732855148,0.0,0.956152,20
17.695524215698242,85.0,0.0989896,0.0116939,17.857327699661255,0.015291,1000.0,15.7111,2.75437,53.65644717216492,0.0184181,259.374246987,0.131467067114,0.0,0.959153,20
18.196189880371094,1590.0,0.545025,0.00527203,18.305472135543823,0.0971115,18000.0,15.8565,2.76358,71.97713828086853,0.00592919,4097.91410354,0.209187299154,0.0,0.963583,20
17.631698846817017,5220.0,0.0799067,-0.00658223,17.707578420639038,0.0175026,26800.0,15.9035,2.76654,89.69175791740417,7.8639e-05,7331.27546884,0.454188780364,0.0,0.964975,20
18.041252851486206,9050.0,0.0168506,0.000979161,18.11749267578125,0.00462933,38400.0,15.9042,2.76658,107.81334018707275,0.00289995,14721.9054473,0.523154896504,0.0,0.965012,20
17.656003952026367,19530.0,0.117816,-0.0200816,17.711795330047607,0.034291,48600.0,15.9272,2.76803,125.53092789649963,-0.00860089,18436.6238775,0.750881330861,0.0,0.965719,20
