MeanKL,Time,AveragePolicyStd,ExplainedVariance,MaxKL,StdReturn,LossBefore,MinReturn,Entropy,NumTrajs,ItrTime,LossAfter,TotalExecTime,AverageReturn,MaxReturn,Perplexity
1.46226,8.27310299873352,0.982009,0.10289507588,185.66,220.0,0.0123896,0.0,2.79458,40,8.27310824394226,-0.154978,8.196665048599243,190.0,1000.0,16.3558
0.237926,15.476934671401978,0.987397,0.592891351363,71.9,967.613042492,-0.0220014,600.0,2.80697,40,7.198946237564087,-0.048914,7.096710443496704,2885.0,5200.0,16.5597
0.0794398,22.684510707855225,0.982268,0.688894823038,4.57567,1162.36827211,0.0126876,800.0,2.79597,40,7.203133821487427,-0.0213078,7.138911485671997,4030.0,6200.0,16.3785
0.0941864,30.226812601089478,0.985063,0.672854425148,6.30584,1651.0905487,0.00609697,0.0,2.80232,40,7.537107944488525,-0.0261957,7.413431882858276,4630.0,6800.0,16.4828
0.119887,37.34468626976013,0.986549,0.654462707086,63.3826,2073.03973672,-0.00534036,0.0,2.80536,40,7.114262342453003,-0.0270088,6.996831178665161,4772.5,8100.0,16.5331
0.127571,45.24854850769043,0.984946,0.793018570184,52.2207,1637.52671734,-0.0150401,0.0,2.80269,40,7.899805784225464,-0.0541458,7.825830698013306,5747.5,7700.0,16.489
0.0673123,53.54297161102295,0.980886,0.772296674261,13.9291,1800.58150329,-0.0224839,0.0,2.79517,40,8.283074855804443,-0.0483414,8.22873044013977,5987.5,7800.0,16.3655
