AverageReturn,MaxReturn,NumTrajs,ItrTime,ExplainedVariance,LossBefore,AveragePolicyStd,MeanKL,Perplexity,TotalExecTime,MinReturn,LossAfter,MaxKL,Time,Entropy,StdReturn
255.0,400.0,20,6.085189580917358,0.755036896811,0.000409462,0.947542,0.0479946,15.2117,6.002761125564575,0.0,-0.0182133,0.560829,6.08518648147583,2.72206,124.398553046
270.0,300.0,20,5.7833473682403564,0.918122851254,0.0170698,0.947985,0.218387,15.2179,5.702274322509766,200.0,-0.13129,6.20942,11.872660875320435,2.72247,45.8257569496
375.0,600.0,20,5.725831985473633,0.908336484619,0.022251,0.952467,0.0134667,15.3483,5.699819564819336,300.0,0.015354,0.249451,17.601767539978027,2.73101,76.6485485838
410.0,600.0,20,5.818298816680908,0.925072349282,0.00276984,0.957883,0.0144351,15.52,5.78158712387085,300.0,-0.00736497,0.299706,23.423834562301636,2.74213,62.449979984
495.0,700.0,20,5.6744983196258545,0.91733463289,-0.0129833,0.958308,0.0282041,15.5415,5.629820346832275,400.0,-0.0306439,0.362282,29.10568118095398,2.74352,80.4673846972
550.0,700.0,20,5.149874687194824,0.921634927017,-0.00686596,0.95559,0.0257317,15.441,5.096948146820068,400.0,-0.0165356,0.118364,34.259955167770386,2.73702,74.161984871
540.0,600.0,20,5.568957567214966,0.935295364916,-0.0296975,0.954024,0.0478374,15.388,5.524132966995239,400.0,-0.0592265,0.466917,39.83655142784119,2.73359,58.3095189485
