MaxKL,ExplainedVariance,MaxReturn,LossBefore,Perplexity,AveragePolicyStd,ItrTime,StdReturn,Time,NumTrajs,TotalExecTime,MeanKL,Entropy,AverageReturn,LossAfter,MinReturn
0.0,1,0.0,-0.0,14.5788,0.92455,10.882638692855835,0.0,10.882631301879883,20,10.788454055786133,0.0,2.67957,0.0,-0.0,0.0
0.0,1,0.0,-0.0,14.5788,0.92455,11.047735452651978,0.0,21.937669277191162,20,10.960564136505127,0.0,2.67957,0.0,-0.0,0.0
0.0,1,0.0,-0.0,14.5788,0.92455,10.659453868865967,0.0,32.61046385765076,20,10.603792190551758,0.0,2.67957,0.0,-0.0,0.0
0.0,1,0.0,-0.0,14.5788,0.92455,10.880717992782593,0.0,43.503188133239746,20,10.815672874450684,0.0,2.67957,0.0,-0.0,0.0
0.0,1,0.0,-0.0,14.5788,0.92455,11.098439931869507,0.0,54.60856652259827,20,11.040812253952026,0.0,2.67957,0.0,-0.0,0.0
0.0,1,0.0,-0.0,14.5788,0.92455,10.910427808761597,0.0,65.53312087059021,20,10.867426633834839,0.0,2.67957,0.0,-0.0,0.0
0.0,1,0.0,-0.0,14.5788,0.92455,10.690629005432129,0.0,76.22916221618652,20,10.639665842056274,0.0,2.67957,0.0,-0.0,0.0
