LossBefore,MaxKL,MinReturn,MeanKL,NumTrajs,TotalExecTime,LossAfter,Perplexity,AverageReturn,Time,StdReturn,ItrTime,Entropy,MaxReturn,ExplainedVariance,AveragePolicyStd
0.00364473,396.526,0.0,3.38633,20,9.198484897613525,0.109062,17.1021,30.0,9.294841766357422,110.0,9.294847249984741,2.8392,500.0,0.237028577732,1.00066
-0.00449665,841.657,0.0,21.3428,20,9.007527351379395,1.78868,17.1645,5.0,18.373167037963867,21.7944947177,9.073922634124756,2.84285,100.0,0.0938785506962,1.00249
0.0132734,0.763139,0.0,0.00493164,20,8.741474866867065,0.00984091,17.126,20.0,27.210909366607666,60.0,8.819774866104126,2.8406,200.0,0.206790110734,1.00136
0.00885637,5425.8,0.0,96.3263,20,8.873252868652344,15.5479,17.24,10.0,36.21942758560181,30.0,8.980908393859863,2.84723,100.0,0.253133773691,1.0047
-0.00687265,0.008586,0.0,0.000994524,20,8.826383829116821,-0.00925038,17.3165,30.0,45.106724977493286,95.3939201417,8.881300210952759,2.85166,400.0,0.180565769324,1.00692
0.0209181,0.00581009,0.0,0.00058955,20,8.744894981384277,0.0194593,17.2571,115.0,53.957231283187866,165.151445649,8.835842609405518,2.84823,600.0,0.356413907468,1.0052
0.00370615,46.8022,0.0,0.657186,20,7.810912132263184,0.0163804,17.4386,10.0,61.79887557029724,30.0,7.838557243347168,2.85868,100.0,0.0756194040555,1.01048
