StdReturn,MinReturn,MeanKL,NumTrajs,AverageReturn,MaxReturn,ItrTime,TotalExecTime,Entropy,LossAfter,Perplexity,AveragePolicyStd,ExplainedVariance,LossBefore,Time,MaxKL
0.0,0.0,0.0,20,0.0,0.0,10.991858959197998,10.869629621505737,2.7007,-0.0,14.8902,0.935103,1,-0.0,10.991856098175049,0.0
0.0,0.0,0.0,20,0.0,0.0,11.335096597671509,11.244467973709106,2.7007,-0.0,14.8902,0.935103,1,-0.0,22.33044457435608,0.0
0.0,0.0,0.0,20,0.0,0.0,12.594144582748413,12.471227884292603,2.7007,-0.0,14.8902,0.935103,1,-0.0,34.9318482875824,0.0
0.0,0.0,0.0,20,0.0,0.0,10.842760801315308,10.791872024536133,2.7007,-0.0,14.8902,0.935103,1,-0.0,45.78626465797424,0.0
0.0,0.0,0.0,20,0.0,0.0,10.860296726226807,10.772602319717407,2.7007,-0.0,14.8902,0.935103,1,-0.0,56.658303022384644,0.0
0.0,0.0,0.0,20,0.0,0.0,9.640007972717285,9.583197116851807,2.7007,-0.0,14.8902,0.935103,1,-0.0,66.30831360816956,0.0
0.0,0.0,0.0,20,0.0,0.0,9.240067481994629,9.183501720428467,2.7007,-0.0,14.8902,0.935103,1,-0.0,75.55466341972351,0.0
