Entropy,ExplainedVariance,MinReturn,LossAfter,LossBefore,Time,MaxKL,Perplexity,ItrTime,AveragePolicyStd,MeanKL,TotalExecTime,AverageReturn,NumTrajs,MaxReturn,StdReturn
2.90787,1,0.0,-0.0,-0.0,4.210490703582764,0.0,18.3177,4.210497617721558,1.03594,0.0,4.138520956039429,0.0,40,0.0,0.0
2.90787,1,0.0,-0.0,-0.0,8.444000720977783,0.0,18.3177,4.227955341339111,1.03594,0.0,4.170654535293579,0.0,40,0.0,0.0
2.90787,1,0.0,-0.0,-0.0,12.80255937576294,0.0,18.3177,4.352562427520752,1.03594,0.0,4.3017661571502686,0.0,40,0.0,0.0
2.90787,1,0.0,-0.0,-0.0,17.008910179138184,0.0,18.3177,4.200913667678833,1.03594,0.0,4.141130447387695,0.0,40,0.0,0.0
2.90787,1,0.0,-0.0,-0.0,21.662471771240234,0.0,18.3177,4.634173154830933,1.03594,0.0,4.57889199256897,0.0,40,0.0,0.0
2.90787,1,0.0,-0.0,-0.0,25.8153817653656,0.0,18.3177,4.14762806892395,1.03594,0.0,4.095827341079712,0.0,40,0.0,0.0
2.90787,1,0.0,-0.0,-0.0,30.307281494140625,0.0,18.3177,4.484681129455566,1.03594,0.0,4.450814723968506,0.0,40,0.0,0.0
