StdReturn,TotalExecTime,Entropy,Time,AveragePolicyStd,Perplexity,MeanKL,MinReturn,AverageReturn,ItrTime,LossBefore,MaxReturn,NumTrajs,ExplainedVariance,LossAfter,MaxKL
457.684389072,16.276740312576294,2.83651,16.546222925186157,0.999438,17.0561,0.395581,0.0,105.0,16.54622745513916,0.0119154,2100.0,20,0.140008162044,-0.0454908,33.7017
0.0,15.34861159324646,2.84843,32.1083025932312,1.00532,17.2606,0.0,0.0,0.0,15.540077447891235,-0.0,0.0,20,1,-0.0,0.0
87.1779788708,16.472460985183716,2.84843,48.71497130393982,1.00532,17.2606,0.000243506,0.0,20.0,16.588043689727783,0.0022983,400.0,20,0.168739846207,0.00133965,0.00299709
0.0,16.642742395401,2.84957,65.63544750213623,1.00588,17.2804,0.0,0.0,0.0,16.890446186065674,-0.0,0.0,20,1,-0.0,0.0
21.7944947177,16.49677586555481,2.84957,82.490154504776,1.00588,17.2804,0.241449,0.0,5.0,16.83684206008911,0.0232637,100.0,20,0.146516022365,0.0258976,24.7805
43.5889894354,16.442753791809082,2.86121,99.16497898101807,1.0118,17.4826,7.81647e-05,0.0,10.0,16.670281410217285,0.0022484,200.0,20,0.457178346093,0.0018899,0.000586358
239.739441895,15.039119720458984,2.86233,114.48686075210571,1.01238,17.5023,0.000713408,0.0,55.0,15.295180082321167,-0.0132183,1100.0,20,0.280139941234,-0.015618,0.00593285
