StdReturn,TotalExecTime,MaxReturn,AveragePolicyStd,Perplexity,LossBefore,ExplainedVariance,NumTrajs,AverageReturn,ItrTime,LossAfter,Time,MinReturn,MaxKL,MeanKL,Entropy
0.0,16.205464124679565,0.0,0.935103,14.8902,-0.0,1,20,0.0,16.34318733215332,-0.0,16.343182802200317,0.0,0.0,0.0,2.7007
0.0,16.565860271453857,0.0,0.935103,14.8902,-0.0,1,20,0.0,16.68708348274231,-0.0,33.03426814079285,0.0,0.0,0.0,2.7007
0.0,16.211364030838013,0.0,0.935103,14.8902,-0.0,1,20,0.0,16.2941677570343,-0.0,49.33151054382324,0.0,0.0,0.0,2.7007
0.0,16.290709733963013,0.0,0.935103,14.8902,-0.0,1,20,0.0,16.38301968574524,-0.0,65.72505593299866,0.0,0.0,0.0,2.7007
0.0,17.052366733551025,0.0,0.935103,14.8902,-0.0,1,20,0.0,17.14303421974182,-0.0,82.87430596351624,0.0,0.0,0.0,2.7007
0.0,16.157952785491943,0.0,0.935103,14.8902,-0.0,1,20,0.0,16.26638674736023,-0.0,99.15615749359131,0.0,0.0,0.0,2.7007
0.0,14.914230346679688,0.0,0.935103,14.8902,-0.0,1,20,0.0,15.007932901382446,-0.0,114.18512034416199,0.0,0.0,0.0,2.7007
