ItrTime,AveragePolicyStd,MinReturn,Entropy,MaxReturn,ExplainedVariance,LossAfter,Time,MeanKL,TotalExecTime,AverageReturn,NumTrajs,Perplexity,LossBefore,StdReturn,MaxKL
5.173926830291748,0.805297,3100.0,2.40341,6600.0,0.807925134595,-0.260211,5.173922061920166,1.67155,5.0939531326293945,4542.5,40,11.0609,-0.0240696,826.706568257,13.5046
4.585124731063843,0.795749,0.0,2.37934,2200.0,0.290252246454,-0.0876473,9.76209044456482,0.245246,4.535092830657959,785.0,40,10.7978,-0.00126445,528.937614469,12.0049
4.685049772262573,0.795411,1200.0,2.37871,5800.0,0.702199166362,-0.0784544,14.453470468521118,0.183553,4.626336097717285,3772.5,40,10.791,-0.0193317,1217.78230813,0.801516
4.808138608932495,0.791754,3800.0,2.36904,7300.0,0.878475237084,-0.141562,19.275566577911377,0.25461,4.756396770477295,5687.5,40,10.6872,-0.0778652,822.55318977,9.00567
4.688326835632324,0.776314,2000.0,2.33011,7300.0,0.733931082421,-0.108269,23.98513150215149,0.310828,4.620696783065796,4652.5,40,10.2791,-0.0302283,1842.68655772,7.66093
4.698479175567627,0.770302,5000.0,2.315,6800.0,0.935585463844,-0.126257,28.694774627685547,0.27332,4.635025262832642,6017.5,40,10.1249,-0.0640467,463.620264872,1.44602
5.074859142303467,0.757959,2500.0,2.28297,8000.0,0.845065043192,-0.0544997,33.79076147079468,0.125042,5.002869367599487,6092.5,40,9.8058,-0.0164116,1560.9912716,1.11041
