MinReturn,Time,AverageReturn,Entropy,LossAfter,AveragePolicyStd,NumTrajs,MaxKL,MeanKL,Perplexity,MaxReturn,TotalExecTime,StdReturn,LossBefore,ExplainedVariance,ItrTime
0.0,15.352760076522827,25.0,2.83651,-0.00986639,0.999438,20,4.42883,0.0475575,17.0561,500.0,15.121257305145264,108.972473589,-0.00925737,0.0429409847994,15.352762222290039
0.0,31.304193019866943,0.0,2.82725,-0.0,0.99473,20,0.0,0.0,16.899,0.0,15.769421100616455,0.0,-0.0,1,15.942019701004028
0.0,47.043304443359375,60.0,2.82725,-0.00023761,0.99473,20,0.138383,0.000904286,16.899,700.0,15.61879849433899,182.756668825,0.000706216,0.155597002748,15.724580526351929
0.0,63.623541593551636,50.0,2.82761,-0.00819989,0.994891,20,0.194151,0.00206171,16.9049,1000.0,16.45174479484558,217.944947177,-0.00713926,0.0535284181295,16.558382034301758
0.0,81.52994894981384,10.0,2.82404,0.00231285,0.993113,20,4.35343,0.0325095,16.8447,200.0,17.69194746017456,43.5889894354,0.000722624,0.0389128928167,17.864940404891968
0.0,97.17886233329773,0.0,2.8244,-0.0,0.993285,20,0.0,0.0,16.8508,0.0,15.440614700317383,0.0,-0.0,1,15.636897087097168
0.0,113.4922297000885,95.0,2.8244,0.0420914,0.993285,20,33.944,0.136534,16.8508,900.0,16.1539363861084,255.880831638,0.015633,0.222913427317,16.276340007781982
