ExplainedVariance,AverageReturn,ItrTime,MaxKL,MaxReturn,NumTrajs,LossBefore,StdReturn,Perplexity,LossAfter,Time,TotalExecTime,AveragePolicyStd,MeanKL,MinReturn,Entropy
0.0880919730841,40.0,9.868778467178345,2.06388,500.0,20,0.020959,124.09673646,15.4937,-0.0210298,9.86877727508545,9.810703754425049,0.95435,0.156327,0.0,2.74043
0.638903240828,680.0,5.193584442138672,0.334782,1200.0,20,-0.0230165,401.995024845,15.8219,-0.0474332,15.065766096115112,5.1375439167022705,0.964823,0.0318429,0.0,2.76139
0.876525579937,1110.0,5.172309398651123,0.123931,1600.0,20,0.00591566,199.749843554,15.6408,-0.00600614,20.248788833618164,5.133355617523193,0.959478,0.0231644,800.0,2.74988
0.550645682726,1745.0,5.222609996795654,0.582729,4200.0,20,0.00640936,797.793833017,15.6871,-0.0358738,25.475284099578857,5.165948152542114,0.961238,0.162836,900.0,2.75284
0.533059978458,10350.0,5.077686071395874,0.478242,14700.0,20,-0.0209889,2162.05920363,15.7375,-0.0690804,30.559502124786377,5.013103723526001,0.962615,0.152887,6500.0,2.75605
0.961439176712,20460.0,4.960448265075684,0.917162,21800.0,20,-0.0139728,1102.90525432,15.5732,-0.0549692,35.5250928401947,4.91243052482605,0.957938,0.154908,18000.0,2.74555
0.845853808648,17660.0,5.021677255630493,0.0841118,22300.0,20,-0.0172251,7467.42258078,15.4648,-0.0229475,40.55375409126282,4.982078552246094,0.954792,0.0104604,0.0,2.73857
