ItrTime,MaxKL,NumTrajs,StdReturn,Entropy,ExplainedVariance,LossAfter,MinReturn,AveragePolicyStd,Time,TotalExecTime,MaxReturn,Perplexity,MeanKL,AverageReturn,LossBefore
16.818076848983765,2956.53,20,65.3834841531,2.83788,0.0902702442467,5.98684,0.0,1.0,16.818071603775024,16.65702176094055,300.0,17.0795,53.9136,15.0,0.0123227
17.17597770690918,4696.98,20,21.7944947177,2.8502,0.0926956803519,7.50065,0.0,1.00619,33.99780797958374,17.104864835739136,100.0,17.2912,136.897,5.0,-0.00143607
16.756197690963745,33.2433,20,21.7944947177,2.84948,0.0566040806006,0.0409142,0.0,1.00582,50.76031255722046,16.635265588760376,100.0,17.2788,0.226373,5.0,0.0091018
17.004319190979004,38.4119,20,95.3939201417,2.85403,0.0866614471125,0.0325146,0.0,1.00811,67.8111982345581,16.774193286895752,400.0,17.3576,0.418449,30.0,-0.00597909
15.922414779663086,3618.52,20,292.018835009,2.85104,0.342232140204,-5.182,0.0,1.00661,83.76316165924072,15.734419345855713,1300.0,17.3058,162.272,85.0,-0.0152548
17.814746856689453,26069.2,20,30.0,2.84342,0.10671722786,75.0529,0.0,1.00277,101.59809446334839,17.583268880844116,100.0,17.1743,687.928,10.0,0.0177971
16.225226163864136,5283.4,20,47.6969600708,2.85231,0.144448605459,42.9599,0.0,1.00724,117.84232187271118,16.107236862182617,200.0,17.3278,230.286,15.0,0.0128749
