LossAfter,Perplexity,AverageReturn,MinReturn,LossBefore,TotalExecTime,StdReturn,ItrTime,Time,MaxReturn,Entropy,MaxKL,NumTrajs,ExplainedVariance,MeanKL,AveragePolicyStd
7.0226,17.0795,5.0,0.0,0.013658,16.626623392105103,21.7944947177,16.913838863372803,16.91383123397827,100.0,2.83788,3000.94,20,0.139280531437,49.6099,1.0
-0.040374,17.3143,25.0,0.0,-0.000958804,16.51427984237671,108.972473589,16.74840545654297,33.67473649978638,500.0,2.85154,25.0037,20,0.0801382363724,0.413454,1.00687
-0.0,17.306,0.0,0.0,-0.0,15.631790161132812,0.0,15.762972831726074,49.44898462295532,0.0,2.85106,0.0,20,1,0.0,1.00663
0.0293828,17.306,25.0,0.0,-0.0192752,16.411978483200073,108.972473589,16.586989164352417,66.0455687046051,500.0,2.85106,21.0367,20,0.114986130047,0.252679,1.00663
-0.0,17.14,0.0,0.0,-0.0,16.59348726272583,0.0,16.824579000473022,82.89836740493774,0.0,2.84142,0.0,20,1,0.0,1.00182
51.1309,17.14,85.0,0.0,0.0108495,16.61382222175598,205.60885195,16.830209255218506,99.74329400062561,900.0,2.84142,14311.5,20,0.219441012132,226.043,1.00182
0.00833696,17.2333,65.0,0.0,0.00968536,16.919238328933716,241.402154091,17.018936157226562,116.78715467453003,1100.0,2.84684,0.0103012,20,0.137103665246,0.000608043,1.00455
