AverageReturn,MinReturn,MaxKL,MeanKL,ItrTime,TotalExecTime,NumTrajs,Perplexity,ExplainedVariance,LossAfter,MaxReturn,AveragePolicyStd,LossBefore,Entropy,StdReturn,Time
0.0,0.0,0.0,0.0,3.545301914215088,3.4657156467437744,40,11.4353,1,-0.0,0.0,0.82843,-0.0,2.4367,0.0,3.5452959537506104
0.0,0.0,0.0,0.0,3.324232578277588,3.2774806022644043,40,11.4353,1,-0.0,0.0,0.82843,-0.0,2.4367,0.0,6.874522686004639
0.0,0.0,0.0,0.0,3.443913698196411,3.3890228271484375,40,11.4353,1,-0.0,0.0,0.82843,-0.0,2.4367,0.0,10.32350778579712
0.0,0.0,0.0,0.0,3.399003505706787,3.3643722534179688,40,11.4353,1,-0.0,0.0,0.82843,-0.0,2.4367,0.0,13.732446432113647
0.0,0.0,0.0,0.0,3.5807530879974365,3.5416269302368164,40,11.4353,1,-0.0,0.0,0.82843,-0.0,2.4367,0.0,17.320032596588135
0.0,0.0,0.0,0.0,3.427647352218628,3.3903331756591797,40,11.4353,1,-0.0,0.0,0.82843,-0.0,2.4367,0.0,20.7569100856781
0.0,0.0,0.0,0.0,3.5777904987335205,3.52408766746521,40,11.4353,1,-0.0,0.0,0.82843,-0.0,2.4367,0.0,24.338635683059692
