MaxReturn,ExplainedVariance,AveragePolicyStd,Entropy,AverageReturn,LossAfter,MaxKL,MinReturn,Perplexity,TotalExecTime,StdReturn,NumTrajs,MeanKL,ItrTime,Time,LossBefore
0.0,1,0.828509,2.46033,0.0,-0.0,0.0,0.0,11.7087,7.883996963500977,0.0,20,0.0,7.94746470451355,7.9474616050720215,-0.0
0.0,1,0.828509,2.46033,0.0,-0.0,0.0,0.0,11.7087,7.874375343322754,0.0,20,0.0,7.931149959564209,15.881852626800537,-0.0
0.0,1,0.828509,2.46033,0.0,-0.0,0.0,0.0,11.7087,7.497919082641602,0.0,20,0.0,7.539907693862915,23.42727017402649,-0.0
0.0,1,0.828509,2.46033,0.0,-0.0,0.0,0.0,11.7087,7.87623143196106,0.0,20,0.0,7.906144857406616,31.337254285812378,-0.0
0.0,1,0.828509,2.46033,0.0,-0.0,0.0,0.0,11.7087,7.815370559692383,0.0,20,0.0,7.843998193740845,39.18355345726013,-0.0
0.0,1,0.828509,2.46033,0.0,-0.0,0.0,0.0,11.7087,7.851993083953857,0.0,20,0.0,7.895261764526367,47.08308124542236,-0.0
0.0,1,0.828509,2.46033,0.0,-0.0,0.0,0.0,11.7087,7.669043064117432,0.0,20,0.0,7.697421073913574,54.78372645378113,-0.0
