ExplainedVariance,MeanKL,StdReturn,MaxKL,Entropy,TotalExecTime,AverageReturn,NumTrajs,MinReturn,MaxReturn,Time,Perplexity,LossAfter,LossBefore,ItrTime,AveragePolicyStd
1,0.0,0.0,0.0,2.14673,0.9823668003082275,0.0,20,0.0,0.0,1.0478689670562744,8.55682,-0.0,-0.0,1.047875165939331,0.708267
1,0.0,0.0,0.0,2.14673,0.6702134609222412,0.0,20,0.0,0.0,1.8038475513458252,8.55682,-0.0,-0.0,0.7484591007232666,0.708267
1,0.0,0.0,0.0,2.14673,0.8765099048614502,0.0,20,0.0,0.0,2.7058305740356445,8.55682,-0.0,-0.0,0.896355152130127,0.708267
1,0.0,0.0,0.0,2.14673,0.7956056594848633,0.0,20,0.0,0.0,3.5500917434692383,8.55682,-0.0,-0.0,0.8392889499664307,0.708267
1,0.0,0.0,0.0,2.14673,0.721914529800415,0.0,20,0.0,0.0,4.310555696487427,8.55682,-0.0,-0.0,0.7555897235870361,0.708267
1,0.0,0.0,0.0,2.14673,0.7432026863098145,0.0,20,0.0,0.0,5.080758571624756,8.55682,-0.0,-0.0,0.7649548053741455,0.708267
1,0.0,0.0,0.0,2.14673,0.6772139072418213,0.0,20,0.0,0.0,5.798105955123901,8.55682,-0.0,-0.0,0.7133216857910156,0.708267
