MaxKL,LossBefore,Time,AverageReturn,MeanKL,LossAfter,MaxReturn,TotalExecTime,StdReturn,ItrTime,Entropy,NumTrajs,ExplainedVariance,MinReturn,Perplexity,AveragePolicyStd
1.22168,-0.0183725,7.334215402603149,8990.0,0.295977,-0.0769645,17800.0,7.216226816177368,4232.83592878,7.334217548370361,2.73374,20,0.435540664183,400.0,15.3903,0.949513
0.488273,0.0245186,14.68341612815857,8250.0,0.141469,-0.0178808,18600.0,7.241303205490112,5348.03702306,7.3463263511657715,2.71537,20,0.473065254653,0.0,15.1101,0.940887
0.37946,-0.00676053,21.736557722091675,13000.0,0.0383896,-0.0232485,20400.0,7.0200417041778564,4384.74628684,7.049740791320801,2.72762,20,0.576315292358,300.0,15.2965,0.946671
0.105907,-0.0100715,29.1790828704834,15450.0,0.0283071,-0.0234526,21800.0,7.4086949825286865,5194.17943471,7.439134359359741,2.72425,20,0.757818395173,700.0,15.2449,0.944989
0.305206,-0.0259568,36.37901759147644,16165.0,0.0410533,-0.0442097,21000.0,7.122306823730469,3766.33442488,7.192751169204712,2.71921,20,0.752586154341,6200.0,15.1683,0.942532
0.290184,0.00269503,43.426024198532104,14930.0,0.0592736,-0.0213363,22400.0,6.976789474487305,6765.13857951,7.041773080825806,2.70623,20,0.725071283476,0.0,14.9727,0.936498
0.133896,0.000792194,50.60774517059326,16950.0,0.0263071,-0.0120169,21900.0,7.117079973220825,5224.79664676,7.170806884765625,2.70758,20,0.832914382024,0.0,14.9929,0.937128
