LossBefore,MaxKL,StdReturn,MaxReturn,NumTrajs,AverageReturn,Time,Entropy,ExplainedVariance,AveragePolicyStd,ItrTime,TotalExecTime,MinReturn,MeanKL,Perplexity,LossAfter
0.00566437,0.587411,624.97999968,3100.0,20,1620.0,19.77231502532959,2.7007,0.532512441362,0.935103,19.772322416305542,19.54626727104187,700.0,0.189505,14.8902,-0.0246817
-0.0162988,0.234873,5226.22234506,37900.0,20,28260.0,39.208266258239746,2.70637,0.604008595305,0.937491,19.426854848861694,19.265113353729248,19000.0,0.0949413,14.9748,-0.0510208
-0.0105955,0.0328937,788.098978555,42700.0,20,41970.0,57.428091049194336,2.69822,0.978335780172,0.933794,18.21275782585144,18.158639430999756,39600.0,0.00599353,14.8532,-0.0130748
-0.0011815,0.00653325,797.417707353,43200.0,20,41925.0,76.71261930465698,2.69292,0.980961709882,0.931293,19.27605438232422,19.13525414466858,40100.0,0.00120431,14.7748,-0.00248877
-0.0154234,0.184878,730.684610485,42800.0,20,42110.0,96.22915315628052,2.69233,0.982189518774,0.931191,19.496320247650146,19.324555158615112,39700.0,0.011982,14.766,-0.0211485
-0.0197002,0.0524268,745.838454359,43300.0,20,41785.0,116.04867911338806,2.68462,0.975565232582,0.927552,19.815428018569946,19.592755794525146,40200.0,0.011479,14.6526,-0.0250971
-0.00531611,0.0442824,421.188793773,42800.0,20,42160.0,135.44229388237,2.67477,0.986128616274,0.923054,19.385534524917603,19.32524609565735,41100.0,0.00584809,14.509,-0.00765649
