ItrTime,NumTrajs,Entropy,LossAfter,LossBefore,ExplainedVariance,AveragePolicyStd,MeanKL,AverageReturn,MaxKL,MinReturn,Perplexity,MaxReturn,Time,StdReturn,TotalExecTime
6.6391441822052,40,1.73658,-0.168303,-0.058179,0.925007024638,0.58088,1.3432,6170.0,3.6439,4500.0,5.67789,7200.0,6.639140367507935,643.117407633,6.520143747329712
7.152524709701538,40,1.6784,-0.163662,-0.0372129,0.959506301461,0.563545,0.727455,6702.5,1.8214,5600.0,5.35698,7700.0,13.7962167263031,572.489082865,7.096978664398193
6.190315246582031,40,1.65979,-0.0660555,-0.0384736,0.990910018037,0.558143,0.0850525,7605.0,0.420624,7000.0,5.25823,8200.0,19.99160647392273,282.798514848,6.157002210617065
6.137603521347046,40,1.64056,-0.0490223,-0.031953,0.991339271622,0.552783,0.0519771,7750.0,0.148058,6900.0,5.15804,8200.0,26.136728048324585,310.64449134,6.042150259017944
6.148752450942993,40,1.62458,-0.0292408,-0.0216268,0.917871982345,0.548119,0.00905396,7557.5,0.110636,0.0,5.07629,8200.0,32.2901885509491,1237.11104999,6.1009509563446045
6.020978927612305,40,1.61377,-0.0266993,-0.00456588,0.918218301262,0.545303,0.024215,7577.5,0.303579,0.0,5.02169,8300.0,38.3224937915802,1243.48049844,5.958348274230957
6.313831090927124,40,1.61148,-0.00254923,0.0121641,0.994908564111,0.544566,0.0364345,7740.0,0.351828,7300.0,5.01024,8300.0,44.64378333091736,213.072757527,6.260628700256348
