LossAfter,NumTrajs,StdReturn,MinReturn,Perplexity,ItrTime,Time,MaxReturn,TotalExecTime,Entropy,MeanKL,AverageReturn,AveragePolicyStd,ExplainedVariance,LossBefore,MaxKL
-0.0,20,0.0,0.0,17.1557,10.02237343788147,10.022370100021362,0.0,9.975131273269653,2.84233,0.0,0.0,1.00326,1,-0.0,0.0
0.00413925,20,162.711400953,0.0,17.1557,9.899949312210083,19.92482566833496,700.0,9.851889610290527,2.84233,0.0373094,55.0,1.00326,0.0373399249604,0.0135351,0.149027
-0.0840924,20,895.321171424,0.0,17.2722,8.352240085601807,28.281672477722168,3300.0,8.320974826812744,2.8491,0.274893,1620.0,1.00663,0.215509083274,-0.0142104,0.795464
-0.0416924,20,4354.77898406,10100.0,17.1499,9.12352180480957,37.409289836883545,25200.0,9.090337991714478,2.84199,0.19704,19730.0,1.00299,0.50293000064,-0.00199856,0.576023
-0.086363,20,3885.53728588,12100.0,17.1328,9.559799432754517,46.97313117980957,29800.0,9.496022939682007,2.84099,0.376707,16560.0,1.00238,0.43086102719,-0.0192058,0.843807
-0.0503056,20,2832.0663834,5100.0,16.969,8.288313865661621,55.2687349319458,16500.0,8.234758377075195,2.83139,0.233798,9020.0,0.997613,0.357368430591,0.00638118,0.396038
-0.0624818,20,5465.00457456,8400.0,17.0233,9.396419763565063,64.6741373538971,34100.0,9.337511539459229,2.83458,0.166065,19265.0,0.999185,0.463567858179,-0.0229061,0.437652
