LossBefore,ExplainedVariance,MaxReturn,TotalExecTime,AverageReturn,StdReturn,Entropy,Time,MeanKL,MinReturn,AveragePolicyStd,Perplexity,ItrTime,NumTrajs,MaxKL,LossAfter
-0.0,1,0.0,10.38115668296814,0.0,0.0,2.64941,10.476547718048096,0.0,0.0,0.917354,14.1457,10.476552248001099,20,0.0,-0.0
-0.0,1,0.0,9.978300094604492,0.0,0.0,2.64941,20.55936622619629,0.0,0.0,0.917354,14.1457,10.073594093322754,20,0.0,-0.0
-0.0,1,0.0,10.020939826965332,0.0,0.0,2.64941,30.623518466949463,0.0,0.0,0.917354,14.1457,10.05989146232605,20,0.0,-0.0
-0.0,1,0.0,11.199881315231323,0.0,0.0,2.64941,41.968459367752075,0.0,0.0,0.917354,14.1457,11.338550090789795,20,0.0,-0.0
-0.0,1,0.0,10.25872015953064,0.0,0.0,2.64941,52.29564094543457,0.0,0.0,0.917354,14.1457,10.32027554512024,20,0.0,-0.0
-0.0,1,0.0,11.112849950790405,0.0,0.0,2.64941,63.48260474205017,0.0,0.0,0.917354,14.1457,11.168965578079224,20,0.0,-0.0
-0.0,1,0.0,10.75029730796814,0.0,0.0,2.64941,74.31180763244629,0.0,0.0,0.917354,14.1457,10.788177251815796,20,0.0,-0.0
