LossAfter,NumTrajs,ExplainedVariance,MaxReturn,AverageReturn,Entropy,MaxKL,StdReturn,LossBefore,ItrTime,AveragePolicyStd,MinReturn,TotalExecTime,Perplexity,MeanKL,Time
-0.0,20,1,0.0,0.0,2.7481,0.0,0.0,-0.0,24.461782693862915,0.956152,0.0,24.119577646255493,15.613,0.0,24.461777448654175
-0.0,20,1,0.0,0.0,2.7481,0.0,0.0,-0.0,24.400745153427124,0.956152,0.0,24.24387788772583,15.613,0.0,48.88467478752136
-0.0,20,1,0.0,0.0,2.7481,0.0,0.0,-0.0,25.520705223083496,0.956152,0.0,25.393982410430908,15.613,0.0,74.41058421134949
-0.00997784,20,0.150003786546,2700.0,170.0,2.7481,1.20828,600.083327547,0.00170507,23.54108953475952,0.956152,0.0,23.425992012023926,15.613,0.128396,97.96505379676819
0.00623243,20,0.295858570083,7100.0,505.0,2.74896,0.132022,1647.86983709,0.0120842,24.580033779144287,0.956564,0.0,24.290929794311523,15.6263,0.0227314,122.55349206924438
0.00165762,20,0.143036058304,10200.0,515.0,2.755,0.0111128,2221.9979748,0.00289747,23.933368921279907,0.959468,0.0,23.857743501663208,15.721,0.00107791,146.51102948188782
0.00340377,20,0.545329529454,28300.0,2190.0,2.75645,0.0338841,6445.68848146,0.00692136,24.666491270065308,0.960206,0.0,24.52694869041443,15.7438,0.00482217,171.19429850578308
