LossBefore,MinReturn,NumTrajs,TotalExecTime,LossAfter,AveragePolicyStd,Time,MaxKL,MaxReturn,MeanKL,ItrTime,AverageReturn,StdReturn,ExplainedVariance,Entropy,Perplexity
0.0111567,0.0,20,5.235098361968994,-0.0158379,1.0032,5.311904191970825,0.457873,1700.0,0.157964,5.311907529830933,245.0,470.611304582,0.0347789020661,2.84416,17.1872
0.00959194,1500.0,20,5.336644172668457,-0.00734246,1.00884,10.724665641784668,0.092745,6700.0,0.0399743,5.4064085483551025,4375.0,1686.67572461,0.377404897478,2.85532,17.38
-0.0072805,2000.0,20,5.0862956047058105,-0.0138541,1.01123,15.911520004272461,0.0405295,15300.0,0.0116527,5.182945251464844,8225.0,3694.70905485,0.335516140235,2.86011,17.4635
-0.00536816,4700.0,20,5.512049436569214,-0.00835485,1.00937,21.537297248840332,0.0145465,14400.0,0.00354746,5.621248006820679,9425.0,2686.79641953,0.495433549765,2.85647,17.4001
-0.00362774,4400.0,20,5.705985069274902,-0.0299813,1.00803,27.297706365585327,0.279214,12800.0,0.0829083,5.755677938461304,8550.0,2717.81161967,0.458603851829,2.85379,17.3534
-0.00222456,700.0,20,5.64969539642334,-0.00971564,1.0071,32.979933738708496,0.0377781,12900.0,0.0174663,5.678476810455322,5180.0,3027.8044851,0.230226193698,2.85198,17.322
-0.0170723,800.0,20,5.600009202957153,-0.0234082,1.00656,38.62305569648743,0.0282068,13500.0,0.0152526,5.638930320739746,7545.0,3402.12801053,0.331183979587,2.85086,17.3027
