MaxReturn,LossBefore,TotalExecTime,AveragePolicyStd,MinReturn,Perplexity,StdReturn,ExplainedVariance,AverageReturn,MeanKL,LossAfter,NumTrajs,Time,Entropy,ItrTime,MaxKL
0.0,-0.0,32.719271659851074,0.870797,0.0,12.9461,0.0,1,0.0,0.0,-0.0,20,33.016247034072876,2.5608,33.016257524490356,0.0
0.0,-0.0,33.536662340164185,0.870797,0.0,12.9461,0.0,1,0.0,0.0,-0.0,20,66.80702996253967,2.5608,33.78510522842407,0.0
0.0,-0.0,32.38028383255005,0.870797,0.0,12.9461,0.0,1,0.0,0.0,-0.0,20,99.4729106426239,2.5608,32.64312028884888,0.0
0.0,-0.0,32.510650396347046,0.870797,0.0,12.9461,0.0,1,0.0,0.0,-0.0,20,132.2103509902954,2.5608,32.72112274169922,0.0
0.0,-0.0,31.762775659561157,0.870797,0.0,12.9461,0.0,1,0.0,0.0,-0.0,20,164.16851997375488,2.5608,31.937713146209717,0.0
0.0,-0.0,33.504804849624634,0.870797,0.0,12.9461,0.0,1,0.0,0.0,-0.0,20,197.8423948287964,2.5608,33.65427207946777,0.0
0.0,-0.0,31.043040990829468,0.870797,0.0,12.9461,0.0,1,0.0,0.0,-0.0,20,229.0116868019104,2.5608,31.143143892288208,0.0
