ItrTime,LossAfter,Entropy,MinReturn,Time,AverageReturn,MeanKL,AveragePolicyStd,StdReturn,MaxReturn,Perplexity,MaxKL,LossBefore,ExplainedVariance,TotalExecTime,NumTrajs
17.058045864105225,-0.0148797,2.849,0.0,17.05803918838501,15.0,0.00098964,1.00568,65.3834841531,300.0,17.2706,0.0061651,-0.0129345,0.158715911632,16.834057569503784,20
16.4144549369812,-0.0,2.83607,0.0,33.487820625305176,0.0,0.0,0.999294,0.0,0.0,17.0486,0.0,-0.0,1,16.188316106796265,20
15.477697610855103,-0.0,2.83607,0.0,48.968538761138916,0.0,0.0,0.999294,0.0,0.0,17.0486,0.0,-0.0,1,15.34333348274231,20
16.52259349822998,-0.0,2.83607,0.0,65.53039789199829,0.0,0.0,0.999294,0.0,0.0,17.0486,0.0,-0.0,1,16.313279628753662,20
15.007824420928955,0.00368582,2.83607,0.0,80.57277083396912,35.0,0.242595,0.999294,152.561463024,700.0,17.0486,25.8676,-0.00454493,0.23196327033,14.808358907699585,20
15.381018877029419,-0.024918,2.8338,0.0,95.96046209335327,55.0,0.00731091,0.998118,159.608896995,700.0,17.0099,1.10576,-0.0234766,0.0773051384495,15.190572738647461,20
16.314647674560547,-0.0192982,2.82206,0.0,112.31119990348816,55.0,0.110625,0.992197,198.683164863,900.0,16.8114,21.3352,-0.0191265,0.141728229834,16.094945669174194,20
