MeanKL,ExplainedVariance,StdReturn,MaxKL,Entropy,AverageReturn,TotalExecTime,MinReturn,LossBefore,LossAfter,ItrTime,Time,Perplexity,AveragePolicyStd,MaxReturn,NumTrajs
0.473376,0.139427281085,348.711915483,40.4251,2.83651,80.0,17.163362741470337,0.0,0.0100086,-0.0607973,17.452685832977295,17.452680349349976,17.0561,0.999438,1600.0,20
0.0,1,0.0,0.0,2.84652,0.0,17.763911485671997,0.0,-0.0,-0.0,18.072304010391235,35.5378303527832,17.2277,1.00437,0.0,20
0.00110049,0.127465778279,521.63205423,0.0216305,2.84652,130.0,16.92923665046692,0.0,-0.0238732,-0.0263119,17.056018590927124,52.609947204589844,17.2277,1.00437,2400.0,20
0.000117095,0.181577371725,43.5889894354,0.00198102,2.83458,10.0,17.12119746208191,0.0,0.0191281,0.0183209,17.24138617515564,69.90822291374207,17.0233,0.998392,200.0,20
0.0,1,0.0,0.0,2.84415,0.0,17.020684242248535,0.0,-0.0,-0.0,17.19063711166382,87.15135598182678,17.1869,1.00316,0.0,20
0.0678383,0.281585373308,65.3834841531,7.05142,2.84415,15.0,15.818594694137573,0.0,0.0134348,-0.00278262,15.974769353866577,103.14738702774048,17.1869,1.00316,300.0,20
0.00317188,0.0538246359548,21.7944947177,0.711736,2.85086,5.0,16.984881162643433,0.0,0.00937527,0.00772838,17.170885801315308,120.32189583778381,17.3027,1.00654,100.0,20
