MeanKL,MinReturn,Time,ExplainedVariance,MaxReturn,NumTrajs,AveragePolicyStd,LossBefore,AverageReturn,MaxKL,Perplexity,ItrTime,Entropy,StdReturn,LossAfter,TotalExecTime
0.856261,0.0,16.921642541885376,0.0911531058006,2000.0,20,0.999438,-0.000695118,105.0,80.9575,17.0561,16.921647787094116,2.83651,435.287261472,-0.124073,16.693094968795776
0.0,0.0,33.30424118041992,1,0.0,20,0.999037,-0.0,0.0,0.0,17.0443,16.370147228240967,2.83582,0.0,-0.0,16.163343906402588
0.600844,0.0,50.37067937850952,0.233550746522,2100.0,20,0.999037,0.00198974,195.0,90.6323,17.0443,17.042713403701782,2.83582,586.919926395,0.0135451,16.890267848968506
0.000122011,0.0,66.43074560165405,0.125245721904,100.0,20,0.999506,-0.00256794,5.0,0.00132595,17.0613,16.043206453323364,2.83681,21.7944947177,-0.0033735,15.839131593704224
4.26254,0.0,84.32154297828674,0.194608265342,500.0,20,0.998855,0.0299387,25.0,322.869,17.0394,17.883671283721924,2.83553,108.972473589,-0.135233,17.819020748138428
0.0,0.0,101.07284927368164,1,0.0,20,1.00643,-0.0,0.0,0.0,17.2964,16.71831464767456,2.8505,0.0,-0.0,16.617981433868408
0.0043658,0.0,117.38719773292542,0.113169398117,1100.0,20,1.00643,0.00793862,85.0,0.593751,17.2964,16.25620937347412,2.8505,266.973781484,0.00529676,16.195287466049194
