MinReturn,StdReturn,ItrTime,MaxKL,NumTrajs,Time,AveragePolicyStd,Entropy,LossAfter,ExplainedVariance,AverageReturn,MaxReturn,Perplexity,LossBefore,TotalExecTime,MeanKL
0.0,0.0,16.661399126052856,0.0,20,16.661391973495483,0.999438,2.83651,-0.0,1,0.0,0.0,17.0561,-0.0,16.40035843849182,0.0
0.0,43.5889894354,16.95284390449524,0.107383,20,33.62736797332764,0.999438,2.83651,0.00295606,0.0659468554953,10.0,200.0,17.0561,0.00394755,16.771429538726807,0.00151656
0.0,43.5889894354,16.519941091537476,0.295978,20,50.172176361083984,1.00034,2.83848,0.00459657,0.0500158548632,10.0,200.0,17.0898,0.00563431,16.379390001296997,0.00283114
0.0,43.5889894354,16.43406343460083,15.1791,20,66.62279987335205,1.0018,2.8413,0.0189727,0.0301943576841,10.0,200.0,17.1381,0.0239453,16.253581523895264,0.158138
0.0,65.3834841531,15.91005825996399,90.7923,20,82.56113600730896,1.00785,2.85327,-0.100861,0.131093219224,15.0,300.0,17.3445,-0.021206,15.789397954940796,0.579199
0.0,78.1024967591,16.88393473625183,0.00722116,20,99.45170736312866,1.00254,2.84267,-0.0255181,0.214703671566,30.0,300.0,17.1615,-0.0239169,16.821397304534912,0.000421918
0.0,0.0,17.433091640472412,0.0,20,116.912846326828,0.996596,2.83071,-0.0,1,0.0,0.0,16.9576,-0.0,17.26742124557495,0.0
