LossBefore,ExplainedVariance,AveragePolicyStd,AverageReturn,ItrTime,StdReturn,MaxKL,Time,MinReturn,MeanKL,Entropy,Perplexity,LossAfter,NumTrajs,TotalExecTime,MaxReturn
-0.0,1,0.870797,0.0,33.49959850311279,0.0,0.0,33.4995903968811,0.0,0.0,2.5608,12.9461,-0.0,20,33.17932677268982,0.0
-0.0,1,0.870797,0.0,35.030600786209106,0.0,0.0,68.54969310760498,0.0,0.0,2.5608,12.9461,-0.0,20,34.83723855018616,0.0
-0.0,1,0.870797,0.0,33.56068253517151,0.0,0.0,102.1264123916626,0.0,0.0,2.5608,12.9461,-0.0,20,33.31316041946411,0.0
-0.0,1,0.870797,0.0,33.05640888214111,0.0,0.0,135.19315910339355,0.0,0.0,2.5608,12.9461,-0.0,20,32.93251323699951,0.0
-0.0,1,0.870797,0.0,33.2692015171051,0.0,0.0,168.4906747341156,0.0,0.0,2.5608,12.9461,-0.0,20,33.11066174507141,0.0
-0.0,1,0.870797,0.0,33.91666889190674,0.0,0.0,202.43017649650574,0.0,0.0,2.5608,12.9461,-0.0,20,33.78382158279419,0.0
-0.0,1,0.870797,0.0,33.077996492385864,0.0,0.0,235.53015232086182,0.0,0.0,2.5608,12.9461,-0.0,20,32.92848181724548,0.0
