MeanKL,Perplexity,MaxKL,ExplainedVariance,ItrTime,MinReturn,StdReturn,LossAfter,TotalExecTime,Entropy,AveragePolicyStd,LossBefore,NumTrajs,Time,AverageReturn,MaxReturn
0.0,11.639,0.0,1,10.869605779647827,0.0,0.0,-0.0,10.775769472122192,2.45436,0.827472,-0.0,20,10.869598865509033,0.0,0.0
0.0,11.639,0.0,1,10.601736783981323,0.0,0.0,-0.0,10.527846574783325,2.45436,0.827472,-0.0,20,21.47417378425598,0.0,0.0
0.0,11.639,0.0,1,10.371792554855347,0.0,0.0,-0.0,10.318310260772705,2.45436,0.827472,-0.0,20,31.849565267562866,0.0,0.0
0.0,11.639,0.0,1,10.362489938735962,0.0,0.0,-0.0,10.30454421043396,2.45436,0.827472,-0.0,20,42.21564316749573,0.0,0.0
0.0,11.639,0.0,1,10.701076030731201,0.0,0.0,-0.0,10.648797512054443,2.45436,0.827472,-0.0,20,52.92111539840698,0.0,0.0
0.0,11.639,0.0,1,10.351792812347412,0.0,0.0,-0.0,10.311283349990845,2.45436,0.827472,-0.0,20,63.28720474243164,0.0,0.0
0.0,11.639,0.0,1,10.639612913131714,0.0,0.0,-0.0,10.59499216079712,2.45436,0.827472,-0.0,20,73.93232440948486,0.0,0.0
