LossAfter,StdReturn,ItrTime,Entropy,MinReturn,ExplainedVariance,Perplexity,TotalExecTime,MaxKL,MaxReturn,AveragePolicyStd,Time,AverageReturn,LossBefore,NumTrajs,MeanKL
16.6709,65.3834841531,16.881518125534058,2.83788,0.0,0.169505486899,17.0795,16.645473957061768,14204.4,300.0,1.0,16.881510496139526,15.0,-0.00292843,20,235.099
-0.0,0.0,16.768129110336304,2.83495,0.0,1,17.0295,16.467949628829956,0.0,0.0,0.998537,33.66940951347351,0.0,-0.0,20,0.0
-0.0,0.0,16.559929609298706,2.83495,0.0,1,17.0295,16.39029359817505,0.0,0.0,0.998537,50.24335265159607,0.0,-0.0,20,0.0
-3.27986,135.922772191,16.3877215385437,2.83495,0.0,0.125600176056,17.0295,16.161598920822144,1866.97,500.0,0.998537,66.6372332572937,45.0,0.0186122,20,19.1158
1.55173,242.074368738,16.13654088973999,2.84426,0.0,0.202151413564,17.1888,15.965389490127563,956.87,900.0,1.00319,82.82383584976196,80.0,0.00142349,20,7.73488
-0.0144825,139.55285737,16.4552321434021,2.84497,0.0,0.153603079963,17.201,16.239245414733887,0.490353,500.0,1.00357,99.30922555923462,55.0,-0.0117186,20,0.00512847
-0.0,0.0,16.42459774017334,2.83911,0.0,1,17.1005,16.27654004096985,0.0,0.0,1.00065,115.76052045822144,0.0,-0.0,20,0.0
