Perplexity,ExplainedVariance,NumTrajs,AverageReturn,LossBefore,Entropy,ItrTime,StdReturn,MaxKL,Time,TotalExecTime,MaxReturn,AveragePolicyStd,LossAfter,MeanKL,MinReturn
4.72301,1,200,0.0,-0.0,1.55245,9.35350251197815,0.0,0.0,9.353498697280884,9.275662899017334,0.0,0.530704,-0.0,0.0,0.0
4.72301,1,200,0.0,-0.0,1.55245,9.217600345611572,0.0,0.0,18.57479238510132,9.148812532424927,0.0,0.530704,-0.0,0.0,0.0
4.72301,1,200,0.0,-0.0,1.55245,9.508044004440308,0.0,0.0,28.08698534965515,9.443792343139648,0.0,0.530704,-0.0,0.0,0.0
4.72301,1,200,0.0,-0.0,1.55245,8.670137166976929,0.0,0.0,36.76336717605591,8.61199951171875,0.0,0.530704,-0.0,0.0,0.0
4.72301,1,200,0.0,-0.0,1.55245,7.580241918563843,0.0,0.0,44.3504159450531,7.5128679275512695,0.0,0.530704,-0.0,0.0,0.0
4.72301,1,200,0.0,-0.0,1.55245,7.970902919769287,0.0,0.0,52.32525110244751,7.9127397537231445,0.0,0.530704,-0.0,0.0,0.0
4.72301,1,200,0.0,-0.0,1.55245,11.15162181854248,0.0,0.0,63.48789954185486,11.074023246765137,0.0,0.530704,-0.0,0.0,0.0
