NumTrajs,MaxKL,ItrTime,MeanKL,Time,StdReturn,LossAfter,MaxReturn,AverageReturn,LossBefore,ExplainedVariance,Perplexity,TotalExecTime,AveragePolicyStd,MinReturn,Entropy
20,0.615353,4.574936628341675,0.0498198,4.574933767318726,142.828568571,0.00331885,400.0,240.0,0.0200071,0.674930061081,15.2117,4.524616718292236,0.947542,0.0,2.72206
20,0.995658,4.896986246109009,0.0850392,9.474751710891724,107.121426428,-0.0420191,500.0,295.0,-0.0143335,0.817184713896,15.5191,4.848043203353882,0.95623,0.0,2.74207
20,0.687542,4.7007362842559814,0.0417976,14.181177616119385,62.2494979899,0.0072258,500.0,425.0,0.0184046,0.925937494529,15.4082,4.663609266281128,0.952462,300.0,2.7349
20,0.319255,4.7550368309021,0.0413333,18.940106868743896,169.115345253,-0.0113552,800.0,480.0,0.0101694,0.825436567952,15.5507,4.716432809829712,0.956701,0.0,2.7441
20,0.183409,4.714961767196655,0.0340518,23.66862201690674,62.449979984,0.00309992,700.0,590.0,0.0167473,0.927875558648,15.63,4.688220500946045,0.959219,500.0,2.74919
20,0.0263742,4.8025734424591064,0.00581201,28.476579666137695,73.9932429347,-0.0115699,800.0,595.0,-0.00805938,0.922093912232,15.7614,4.763770818710327,0.963274,500.0,2.75756
20,0.0601866,9.359888076782227,0.00814463,37.85137963294983,65.3834841531,0.00103375,700.0,585.0,0.0092476,0.930233367822,15.698,9.334303617477417,0.961691,500.0,2.75353
