MinReturn,MeanKL,Perplexity,ExplainedVariance,AveragePolicyStd,MaxReturn,TotalExecTime,ItrTime,LossAfter,LossBefore,MaxKL,AverageReturn,Time,StdReturn,NumTrajs,Entropy
0.0,0.0,12.9461,1,0.870797,0.0,24.149353504180908,24.254323959350586,-0.0,-0.0,0.0,0.0,24.254319190979004,0.0,20,2.5608
0.0,0.0,12.9461,1,0.870797,0.0,25.02716064453125,25.10489511489868,-0.0,-0.0,0.0,0.0,49.36877703666687,0.0,20,2.5608
0.0,0.0,12.9461,1,0.870797,0.0,22.867359399795532,22.951990365982056,-0.0,-0.0,0.0,0.0,72.34626293182373,0.0,20,2.5608
0.0,0.0,12.9461,1,0.870797,0.0,21.381221771240234,21.577994108200073,-0.0,-0.0,0.0,0.0,93.93375015258789,0.0,20,2.5608
0.0,0.0,12.9461,1,0.870797,0.0,22.26929783821106,22.31363821029663,-0.0,-0.0,0.0,0.0,116.25363516807556,0.0,20,2.5608
0.0,0.0,12.9461,1,0.870797,0.0,23.844900369644165,23.889825344085693,-0.0,-0.0,0.0,0.0,140.15025520324707,0.0,20,2.5608
0.0,0.0,12.9461,1,0.870797,0.0,23.44995355606079,23.499677896499634,-0.0,-0.0,0.0,0.0,163.65491604804993,0.0,20,2.5608
