MeanKL,MinReturn,Perplexity,AverageReturn,MaxReturn,Time,MaxKL,AveragePolicyStd,Entropy,ExplainedVariance,ItrTime,LossAfter,LossBefore,TotalExecTime,NumTrajs,StdReturn
0.203868,0.0,15.613,5950.0,21900.0,32.7470178604126,0.654339,0.956152,2.7481,0.520270523913,32.74702286720276,-0.0305366,-0.00537737,32.454466819763184,20,6813.55267096
0.0696042,0.0,15.5293,27325.0,47500.0,62.41986274719238,0.147261,0.95356,2.74273,0.75846544406,29.666640758514404,-0.0207579,-0.00368451,29.346830129623413,20,17362.5422966
0.0914416,0.0,15.5007,27395.0,49700.0,91.90954875946045,0.313528,0.952693,2.74088,0.777513996765,29.482924938201904,-0.0362898,-0.0116279,29.349369287490845,20,15703.0403107
0.0253979,0.0,15.4108,36910.0,48600.0,121.45962071418762,0.079483,0.949942,2.73507,0.858826504238,29.536309480667114,-0.0277094,-0.0174803,29.139108180999756,20,13443.768073
0.0226713,0.0,15.2767,40350.0,50200.0,158.24583435058594,0.18599,0.945791,2.72633,0.904135456883,36.75192451477051,-0.0131233,-0.00610711,36.49813437461853,20,15184.4492821
0.11604,0.0,15.2301,41880.0,50300.0,191.7410032749176,0.770354,0.94436,2.72328,0.88938235352,33.45886468887329,-0.020521,0.00136952,33.214247941970825,20,10481.6792548
0.173213,22300.0,15.2406,37575.0,49500.0,223.98224401474,0.633354,0.944668,2.72396,0.759674495977,32.21268343925476,-0.0441565,-0.0103452,32.01034688949585,20,9095.70640467
