0AveragePolicyStd,0Entropy,0EnvExecTime,1NumTrajs,Time,MeanKLBefore,1Entropy,0PolicyExecTime,1AverageReturn,dLoss,0StdReturn,MeanKL,ComputeUpdatedDistTime,1ExplainedVariance,1EnvExecTime,1AveragePolicyStd,0Perplexity,0ExplainedVariance,1MaxReturn,0ProcessExecTime,ItrTime,1Perplexity,0MinReturn,LossAfter,0MaxReturn,1MinReturn,0AverageReturn,LossBefore,0NumTrajs,1ProcessExecTime,1PolicyExecTime,1StdReturn
0.991636,2.82095,27.071784257888794,400,1248.4961216449738,-3.78349884755e-09,2.82194,10.936914205551147,3122.0,0.00385302467621,1881.72686647,0.00870992802083,0.31101560592651367,0.133694427329,27.726038455963135,0.992176,16.7928,0.0656435328054,14100.0,0.8813965320587158,99.45488142967224,16.8094,0.0,-0.00385302398354,11000.0,0.0,1548.0,6.92671198177e-10,400,0.889350414276123,26.669639587402344,3011.78784113
0.981056,2.79933,25.919313192367554,400,1342.9397933483124,3.24798521412e-09,2.80104,6.0184547901153564,3966.0,0.00381059087813,2100.84959005,0.00706745125353,0.34935593605041504,0.191904998761,25.67346715927124,0.981917,16.4336,0.0849620326058,17700.0,0.9020297527313232,93.756343126297,16.4618,0.0,-0.00381059013307,10200.0,0.0,1709.0,7.45058070795e-10,400,0.8675892353057861,27.521650075912476,3521.46191233
0.972584,2.78194,28.55040669441223,400,1436.3225500583649,1.14087139735e-09,2.78578,6.332024812698364,2826.0,0.00384023459628,1895.24864794,0.00997550226748,0.4540095329284668,0.0975088596913,25.820964097976685,0.974476,16.1503,0.0568401632676,17300.0,0.9839882850646973,93.37358164787292,16.2124,0.0,-0.00384023296647,9700.0,0.0,1402.75,1.62981450558e-09,400,0.8440225124359131,25.361442804336548,3037.89795747
0.983778,2.80499,25.910586833953857,400,1530.197675704956,2.1536834538e-09,2.80908,5.949772357940674,3598.0,0.00372914325562,1721.38169431,0.00656654546037,0.38893818855285645,0.10429439543,26.30791687965393,0.985834,16.5269,0.0549612619581,16700.0,0.8705399036407471,93.23599863052368,16.5947,0.0,-0.00372914317995,12000.0,0.0,1227.75,7.56699980453e-11,400,0.8331637382507324,28.19416618347168,3402.73360697
0.977562,2.79243,28.491366863250732,400,1622.1775381565094,-5.23869303493e-09,2.79191,6.475345134735107,4432.25,0.00465244334191,1695.97094241,0.00786544848233,0.38640904426574707,0.182158936689,25.55207872390747,0.977349,16.3207,0.0414286831005,16700.0,0.9233846664428711,91.97502636909485,16.3121,0.0,-0.00465244473889,12000.0,0.0,1102.75,-1.39698386192e-09,400,0.8233480453491211,24.345207691192627,3597.35110012
0.977417,2.79215,25.82853674888611,400,1718.9757668972015,4.61005011942e-09,2.79614,9.935401678085327,4151.5,0.00392695548071,2798.62019574,0.00670907413587,0.3738877773284912,0.116979801498,27.170308113098145,0.97942,16.3161,0.0356951714793,18000.0,0.857882022857666,96.06113862991333,16.3814,0.0,-0.00392695562914,17000.0,0.0,1715.0,-1.4842949092e-10,400,0.8529460430145264,26.178107738494873,3751.98584086
0.973473,2.784,25.32362151145935,400,1810.4451398849487,-8.84756601316e-10,2.78425,5.960174322128296,4666.0,0.00500346374611,2132.80191298,0.00903725903481,0.3289055824279785,0.108483473509,25.281034469604492,0.973615,16.1836,0.049464295252,18400.0,0.8373508453369141,91.45993232727051,16.1876,0.0,-0.00500346487388,11700.0,0.0,1534.0,-1.1277734302e-09,400,0.8517971038818359,25.757895946502686,4274.28286383
0.97288,2.7826,28.952042818069458,400,1906.1983289718628,7.91623600005e-10,2.78687,7.082105398178101,4257.5,0.00476604819414,2742.1498751,0.00799465086311,0.3995981216430664,0.150821117532,26.287267684936523,0.974982,16.161,0.0718192927134,16800.0,0.9115817546844482,95.1183819770813,16.2301,0.0,-0.00476604700089,17000.0,0.0,2466.25,1.19325704873e-09,400,0.8165967464447021,25.73823881149292,3510.19141216
0.969797,2.77647,25.289673328399658,400,1998.364315032959,-1.14552616282e-08,2.78158,5.964132070541382,4075.75,0.00485965193948,3838.06458388,0.00883159320801,0.425891637802124,0.118836698496,26.068721055984497,0.972306,16.0623,0.0565988123944,16500.0,0.8487794399261475,92.1612617969513,16.1445,0.0,-0.00485965423286,14800.0,0.0,2964.5,-2.29338192881e-09,400,0.8429324626922607,27.85111713409424,3709.94433078
0.958948,2.75403,28.334588050842285,400,2090.5922124385834,-3.16649684251e-09,2.75415,6.429187059402466,5721.75,0.00454206679133,2485.56789286,0.00962021015584,0.42195630073547363,0.163121009796,25.291682243347168,0.959065,15.7058,0.0465571597992,17200.0,0.9276881217956543,91.54914808273315,15.7077,0.0,-0.00454206764698,14700.0,0.0,2023.5,-8.55652659837e-10,400,0.7871174812316895,24.447211980819702,3892.19757175
0.957382,2.75077,26.956459760665894,400,2187.685066461563,-6.89178403235e-09,2.74833,10.096012115478516,7272.75,0.00576742767589,3165.39167205,0.00938946288079,0.3405134677886963,0.236811945196,27.08758854866028,0.956273,15.6546,0.0656080284258,18600.0,0.9265613555908203,97.08799934387207,15.6165,0.0,-0.00576742785051,14800.0,0.0,2743.25,-1.74622954985e-10,400,0.8447482585906982,26.072144269943237,4386.16374951
0.959144,2.75422,25.50667452812195,400,2280.844710111618,6.29804963737e-09,2.75767,6.073944330215454,3906.0,0.00495744217769,3632.84819391,0.00979766622186,0.3558926582336426,0.166746910498,25.852571725845337,0.960854,15.7088,0.0686735827767,17200.0,0.8578932285308838,92.39086556434631,15.7631,0.0,-0.00495744217187,15800.0,0.0,2908.0,5.82078829581e-12,400,0.8252594470977783,25.997889280319214,4656.35200559
0.951614,2.73827,27.1527099609375,400,2374.4921000003815,-5.49480283496e-09,2.74425,8.118921518325806,4234.75,0.00493590674159,1567.99631297,0.00679428782314,0.3532273769378662,0.180119577735,26.489254474639893,0.954482,15.4602,0.0681043987022,17900.0,0.9031920433044434,93.64043974876404,15.5529,0.0,-0.00493590533733,9400.0,0.0,1075.25,1.40425981954e-09,400,0.8793518543243408,24.76930570602417,4039.98978186
0.958271,2.75228,25.502766132354736,400,2468.222101688385,8.38190239438e-10,2.75608,7.2449493408203125,5532.5,0.0038344088709,2438.42115927,0.007293574512,0.3179323673248291,0.151939253019,26.467088222503662,0.960109,15.6783,0.0501515362923,19400.0,0.8423418998718262,92.96251010894775,15.738,0.0,-0.00383441057056,13000.0,0.0,1948.5,-1.69966374308e-09,400,0.8560731410980225,26.961678504943848,4688.85846982
0.957317,2.74993,27.975340366363525,400,2559.9830169677734,-6.7055303532e-09,2.75122,7.622372627258301,5660.0,0.00434103797888,3765.13093232,0.00842228904366,0.32514429092407227,0.150354924332,25.572224617004395,0.957979,15.6415,0.0617470470547,18000.0,0.9260799884796143,91.75624370574951,15.6618,0.0,-0.00434103701264,16500.0,0.0,3196.25,9.66247082346e-10,400,0.8318431377410889,23.535049438476562,4609.75053555
0.950926,2.73654,26.548766136169434,400,2657.2467420101166,-3.72529207482e-09,2.73979,11.408093452453613,7709.75,0.00287507352768,2436.02328345,0.00655341427773,0.3121309280395508,0.214883050364,26.4536349773407,0.952499,15.4335,0.0572520358126,20000.0,0.9024529457092285,96.4825279712677,15.4838,0.0,-0.00287507288158,12000.0,0.0,1926.75,6.46105058344e-10,400,0.8562126159667969,25.07281494140625,4999.65298171
0.955208,2.74554,25.767112493515015,400,2751.081120491028,-4.8428798749e-09,2.75034,7.465502738952637,6414.75,0.00472108802642,3338.05294109,0.00895121786743,0.36076903343200684,0.19400554424,25.372159242630005,0.957615,15.5731,0.0548947941833,18700.0,0.8993654251098633,93.82505655288696,15.648,0.0,-0.00472108647227,18300.0,0.0,2457.25,1.5541445908e-09,400,0.8270473480224609,25.182871341705322,4691.43447546
0.950553,2.73537,30.558631420135498,400,2847.6087431907654,5.48317258264e-09,2.7404,8.15945053100586,5190.75,0.00423018648653,3367.45184635,0.00916196592152,0.4495277404785156,0.107743355899,25.794363498687744,0.953026,15.4154,0.0435813566976,19900.0,0.9931881427764893,95.79527568817139,15.4931,0.0,-0.00423018727452,16700.0,0.0,2445.75,-7.87986231821e-10,400,0.8169753551483154,24.18454146385193,4961.33444121
0.949482,2.73243,25.94490098953247,400,2940.919984817505,-7.21774140455e-10,2.73252,7.275420427322388,5859.0,0.00373013333883,4296.89910721,0.00706719141454,0.3269960880279541,0.135394356339,25.9293372631073,0.94953,15.3702,0.0536015736773,20200.0,0.8462495803833008,93.30629301071167,15.3715,0.0,-0.0037301350385,18300.0,0.0,3381.75,-1.69966374308e-09,400,0.8171710968017578,27.448058366775513,5309.63925328
0.94149,2.71474,28.947752475738525,400,3033.74592089653,5.82076520317e-09,2.71858,7.82701563835144,6667.75,0.00437035988289,3772.149379,0.00658218469471,0.30731916427612305,0.158096965769,24.97762441635132,0.943462,15.1006,0.0439528979627,20300.0,0.9634971618652344,91.98488521575928,15.1587,0.0,-0.0043703597039,19300.0,0.0,2396.25,1.78988601718e-10,400,0.8302159309387207,23.14774775505066,5460.70828167
0.936607,2.70381,28.855143308639526,400,3134.5197248458862,1.2107188585e-09,2.70294,12.072152376174927,7101.5,0.00486978414119,3946.49109178,0.00815508048981,0.37538743019104004,0.219645396579,26.919596195220947,0.936239,14.9365,0.0849758374244,20800.0,1.004429817199707,100.76905274391174,14.9235,0.0,-0.00486978329718,16800.0,0.0,3594.25,8.44011027734e-10,400,0.8749685287475586,25.816094160079956,5641.32943108
0.938234,2.70779,26.423007249832153,400,3227.5469946861267,-4.81959405718e-09,2.71078,7.24487566947937,6140.75,0.00370149954688,3373.94690978,0.00651975534856,0.32446789741516113,0.185248105132,25.694227933883667,0.939661,14.9961,0.0527565554861,19800.0,0.8883426189422607,92.32146978378296,15.0411,0.0,-0.00370149943046,17200.0,0.0,2461.5,1.16415210805e-10,400,0.8511717319488525,26.170731782913208,5682.26314399
