LossAfter,ItrTime,MaxReturn,LossBefore,Time,AveragePolicyStd,Entropy,StdReturn,MaxKL,ExplainedVariance,Perplexity,AverageReturn,MeanKL,NumTrajs,MinReturn,TotalExecTime
-0.107565,6.144857883453369,16400.0,-0.0134942,6.14485239982605,0.95435,2.74043,2469.10915109,1.64521,0.594756700044,15.4937,11950.0,0.46185,20,6400.0,6.048786640167236
0.00903489,5.535921096801758,21600.0,0.0133889,11.68329906463623,0.948127,2.72694,8936.43525126,0.0654232,0.771436030181,15.286,15425.0,0.00921648,20,0.0,5.479442834854126
0.00738589,5.734128475189209,21600.0,0.0160224,17.42403507232666,0.951167,2.73363,8874.41688225,0.287557,0.76641794854,15.3887,15315.0,0.0282908,20,0.0,5.695145845413208
-0.0181205,5.826589822769165,22000.0,-0.00980453,23.26277995109558,0.954935,2.74164,4687.86731894,0.198095,0.842681605848,15.5125,20130.0,0.028268,20,0.0,5.78057074546814
-0.00812777,5.830261707305908,22300.0,0.00123917,29.109344244003296,0.952616,2.73674,4701.53166532,0.129803,0.850093740406,15.4366,20160.0,0.0271121,20,0.0,5.770263195037842
-0.00465841,5.876602411270142,21900.0,0.0110554,35.0017523765564,0.952839,2.73736,544.518135602,0.27309,0.986105752763,15.4462,20950.0,0.0889997,20,20000.0,5.823976516723633
-0.0321372,5.762952089309692,22400.0,-0.0156879,40.7735071182251,0.955621,2.74289,474.631435958,0.581553,0.990807639271,15.5318,21565.0,0.0353714,20,20400.0,5.735291242599487
