TotalExecTime,Entropy,MaxKL,LossBefore,MaxReturn,Perplexity,ItrTime,MeanKL,ExplainedVariance,LossAfter,StdReturn,MinReturn,Time,AverageReturn,AveragePolicyStd,NumTrajs
10.466287612915039,2.45436,0.856838,0.0272176,3600.0,11.639,10.545858383178711,0.282687,0.15231449481,-0.014996,1118.70460802,0.0,10.545851707458496,1550.0,0.827472,20
10.45936107635498,2.48158,0.077578,-0.00127888,27700.0,11.9601,10.507097482681274,0.0423066,0.485154270874,-0.0249158,5541.60626533,0.0,21.059027433395386,17660.0,0.838635,20
10.26592755317688,2.48094,0.0421169,-0.00179761,38100.0,11.9525,10.315311193466187,0.0196702,0.72509138062,-0.0129114,10497.2139161,0.0,31.377852201461792,29750.0,0.838457,20
10.473779678344727,2.48004,0.0150852,-0.0200892,38800.0,11.9417,10.531628131866455,0.00100403,0.797710654956,-0.0217263,16868.5209784,0.0,41.912978649139404,25700.0,0.837963,20
10.524837970733643,2.47,0.00971971,-0.0345802,39300.0,11.8224,10.566131353378296,0.00339869,0.788427946136,-0.0367712,11226.1346865,0.0,52.48346185684204,33370.0,0.833447,20
10.612289190292358,2.45271,0.004987,-0.00566079,39900.0,11.6197,10.658581972122192,0.0005849,0.806760281218,-0.00693627,16966.4109345,0.0,63.1459538936615,25830.0,0.826251,20
10.530565023422241,2.44988,0.0589186,-0.0218172,38800.0,11.5869,10.591013669967651,0.0215827,0.750160034051,-0.0305642,12795.1514254,0.0,73.74521398544312,30010.0,0.824908,20
