MaxKL,StdReturn,Time,ItrTime,Entropy,TotalExecTime,LossBefore,LossAfter,NumTrajs,MeanKL,Perplexity,MaxReturn,MinReturn,ExplainedVariance,AveragePolicyStd,AverageReturn
62.2477,152.561463024,12.493242025375366,12.49324893951416,2.83651,12.354454755783081,0.00532838,-0.102949,20,0.706392,17.0561,700.0,0.0,0.122732435302,0.999438,35.0
0.0,0.0,24.8458731174469,12.344767332077026,2.84184,12.27370834350586,-0.0,-0.0,20,0.0,17.1473,0.0,0.0,1,1.00203,0.0
1.28883,152.970585408,36.62478590011597,11.766454219818115,2.84184,11.726292848587036,0.00542174,0.00435923,20,0.00924998,17.1473,700.0,0.0,0.0885255716242,1.00203,40.0
0.00245795,156.444878472,48.372846364974976,11.739410400390625,2.84455,11.703986883163452,0.000495169,-0.000411666,20,0.000131772,17.1938,700.0,0.0,0.23535443522,1.0034,45.0
0.0,0.0,59.52219915390015,11.14243221282959,2.8448,11.112930536270142,-0.0,-0.0,20,0.0,17.1981,0.0,0.0,1,1.00351,0.0
0.0,0.0,71.72412109375,12.195308208465576,2.8448,12.165903806686401,-0.0,-0.0,20,0.0,17.1981,0.0,0.0,1,1.00351,0.0
2.88241,108.972473589,84.06409239768982,12.33347225189209,2.8448,12.280362606048584,0.0156665,0.0134443,20,0.015114,17.1981,500.0,0.0,0.181217668079,1.00351,25.0
