StdReturn,NumTrajs,LossBefore,Perplexity,AverageReturn,MinReturn,Entropy,MaxKL,ExplainedVariance,LossAfter,MeanKL,ItrTime,Time,AveragePolicyStd,MaxReturn,TotalExecTime
44.6457164799,2000,0.00315579,11.7357,2.6,0.0,2.46264,27.1633,0.0633631883359,0.00429582,0.0887223,84.20759224891663,84.20758724212646,0.828962,1200.0,83.82667899131775
153.957128773,2000,0.000941969,11.7728,19.55,0.0,2.46579,4.39608,0.215212577868,-0.00435355,0.0139842,84.18866968154907,168.40035891532898,0.830289,2200.0,83.8379373550415
266.192712147,2000,-0.002411,11.7783,51.2,0.0,2.46626,12.8426,0.394057120379,-0.00424476,0.0183329,85.96631956100464,254.36940002441406,0.830479,2700.0,85.61806559562683
371.585787538,2000,-0.0022889,11.7642,90.05,0.0,2.46506,8.13838,0.440001455153,-0.00660076,0.0198907,86.09763979911804,340.46934628486633,0.829981,2800.0,85.73577857017517
505.185389238,2000,0.000536814,11.7507,160.85,0.0,2.46391,5.1013,0.54220991048,-0.0146653,0.0177361,84.400705575943,424.87472701072693,0.829507,2800.0,84.09294295310974
607.056996912,2000,-0.00415652,11.7539,228.05,0.0,2.46418,15.0295,0.561447435276,-0.0245589,0.026486,86.10772824287415,510.98561239242554,0.82962,2800.0,85.79388284683228
677.477792994,2000,-0.00412196,11.7295,287.2,0.0,2.4621,16.7943,0.597814976326,-0.0201959,0.0275598,86.1454393863678,597.1346747875214,0.828756,2900.0,85.8381941318512
