StdReturn,NumTrajs,Entropy,Time,AverageReturn,ItrTime,ExplainedVariance,MeanKL,LossAfter,AveragePolicyStd,MaxReturn,Perplexity,MaxKL,MinReturn,TotalExecTime,LossBefore
573.149195236,20,2.73374,11.96961259841919,350.0,11.969619274139404,0.125774266981,0.136937,-0.00938622,0.949513,2000.0,15.3903,0.754948,0.0,11.85669732093811,0.0188405
7527.52283291,20,2.75258,23.582752227783203,12680.0,11.60828685760498,0.802623860335,0.0551752,-0.0229962,0.958335,20900.0,15.683,0.264641,0.0,11.517692565917969,-0.00275001
3232.87410828,20,2.7512,35.074236154556274,17495.0,11.480518817901611,0.88437130743,0.197657,-0.0808847,0.957613,21700.0,15.6615,1.40811,8500.0,11.447665214538574,-0.0360411
5249.56188648,20,2.73318,46.54511117935181,18790.0,11.465281963348389,0.874240671443,0.0805966,-0.028753,0.949062,22400.0,15.3818,0.480343,2300.0,11.435139656066895,-0.00458497
4616.50300552,20,2.73089,58.417529821395874,19570.0,11.867547035217285,0.92170498978,0.0736472,-0.0237028,0.947998,22700.0,15.3465,0.407668,0.0,11.74047064781189,-0.000715871
4870.34649691,20,2.73053,70.23224520683289,18985.0,11.807363271713257,0.912306020838,0.0390282,-0.0401608,0.947849,22500.0,15.3411,0.200149,0.0,11.690985441207886,-0.0194186
1446.68586777,20,2.72082,81.4766116142273,21190.0,11.237765073776245,0.970620518422,0.0281378,-0.0249268,0.943206,23100.0,15.1928,0.16974,16900.0,11.159045696258545,-0.0154011
