MinReturn,ItrTime,Time,Perplexity,AverageReturn,MaxKL,ExplainedVariance,MaxReturn,MeanKL,Entropy,LossBefore,StdReturn,TotalExecTime,AveragePolicyStd,NumTrajs,LossAfter
500.0,5.71287202835083,5.712866306304932,5.67789,2885.0,2.81778,0.586995431588,5200.0,1.40034,1.73658,0.0150882,1005.62169825,5.585465669631958,0.58088,40,-0.142964
4600.0,6.09697699546814,11.815193176269531,5.7642,6642.5,0.564616,0.923233441654,7900.0,0.268753,1.75167,-0.0393006,790.533838618,6.012819290161133,0.585663,40,-0.0938378
6400.0,6.850434064865112,18.669611930847168,5.65204,7505.0,0.321337,0.988261403899,8100.0,0.0567237,1.73202,-0.0303556,332.377797092,6.786750793457031,0.579242,40,-0.0466961
7200.0,5.962976932525635,24.636488914489746,5.5669,7612.5,0.469065,0.989811278415,8300.0,0.153904,1.71684,-0.0449476,287.391283793,5.927826881408691,0.574224,40,-0.0756406
6800.0,5.9533491134643555,30.59361958503723,5.44319,7717.5,1.0382,0.991281466765,8300.0,0.202938,1.69437,-0.0306998,308.129437088,5.901415109634399,0.567289,40,-0.0762148
0.0,6.007528305053711,36.6044807434082,5.36028,7637.5,0.40796,0.927708306907,8200.0,0.0218331,1.67902,-0.0157314,1250.73728257,5.952845335006714,0.562496,40,-0.0348912
7000.0,6.085475444793701,42.69558382034302,5.31828,7805.0,0.201204,0.991891575956,8300.0,0.104027,1.67115,-0.0194934,252.932797399,6.043973922729492,0.560125,40,-0.038325
