StdReturn,MeanKL,Entropy,Time,TotalExecTime,Perplexity,LossBefore,ExplainedVariance,MaxKL,MaxReturn,NumTrajs,AveragePolicyStd,AverageReturn,ItrTime,MinReturn,LossAfter
0.0,0.0,2.5608,34.05996251106262,33.772409439086914,12.9461,-0.0,1,0.0,0.0,20,0.870797,0.0,34.0599684715271,0.0,-0.0
0.0,0.0,2.5608,67.62485814094543,33.231510162353516,12.9461,-0.0,1,0.0,0.0,20,0.870797,0.0,33.55696368217468,0.0,-0.0
0.0,0.0,2.5608,100.73219156265259,32.838292837142944,12.9461,-0.0,1,0.0,0.0,20,0.870797,0.0,33.09603238105774,0.0,-0.0
0.0,0.0,2.5608,134.98528718948364,34.08949851989746,12.9461,-0.0,1,0.0,0.0,20,0.870797,0.0,34.24911618232727,0.0,-0.0
0.0,0.0,2.5608,168.0065894126892,32.723175048828125,12.9461,-0.0,1,0.0,0.0,20,0.870797,0.0,32.96797227859497,0.0,-0.0
0.0,0.0,2.5608,200.05385375022888,31.83282971382141,12.9461,-0.0,1,0.0,0.0,20,0.870797,0.0,32.03176784515381,0.0,-0.0
0.0,0.0,2.5608,230.8777666091919,30.61883544921875,12.9461,-0.0,1,0.0,0.0,20,0.870797,0.0,30.813212394714355,0.0,-0.0
