AverageReturn,TotalExecTime,MinReturn,NumTrajs,Entropy,MaxReturn,LossBefore,ExplainedVariance,ItrTime,Time,Perplexity,MaxKL,LossAfter,MeanKL,AveragePolicyStd,StdReturn
9290.0,24.960368394851685,0.0,20,2.7481,27500.0,-0.0144651,0.739780363923,25.088408946990967,25.088400840759277,15.613,2.04096,-0.0693941,0.437616,0.956152,10725.9917956
1280.0,26.004371404647827,0.0,20,2.73364,23900.0,0.00552829,0.470576030901,26.166751861572266,51.26026177406311,15.3888,0.00616882,0.003654,0.000958311,0.949233,5202.5570636
3475.0,24.59235906600952,0.0,20,2.7364,24100.0,-0.00678668,0.583929326271,24.704554796218872,75.97198915481567,15.4314,0.0130275,-0.0100212,0.00503197,0.950533,7494.25613387
3140.0,25.301917552947998,0.0,20,2.73301,32300.0,-0.00429075,0.609605495288,25.364774465560913,101.34885740280151,15.3791,0.00352945,-0.00484658,0.00032283,0.94892,8619.94199516
6960.0,25.038716316223145,0.0,20,2.73086,30800.0,-0.00595448,0.63333141668,25.27524423599243,126.62905049324036,15.3461,0.0078673,-0.00854838,0.00222435,0.947903,11816.1922801
5555.0,27.614023447036743,0.0,20,2.72789,37600.0,0.0128818,0.666943132676,27.7014582157135,154.34667539596558,15.3005,0.00611386,0.011455,0.0016453,0.946498,12352.7517177
7785.0,25.19163465499878,0.0,20,2.73433,40200.0,-0.0224265,0.645531304775,25.449986696243286,179.8112485408783,15.3994,0.0293092,-0.0246194,0.0038304,0.949565,13138.92214
