MaxReturn,AveragePolicyStd,ExplainedVariance,StdReturn,LossAfter,ItrTime,TotalExecTime,Time,MeanKL,NumTrajs,LossBefore,MaxKL,Perplexity,Entropy,AverageReturn,MinReturn
4900.0,0.930467,0.0812994637209,1320.71003631,-0.0416339,4.881350755691528,4.819831371307373,4.881347179412842,0.30305,20,0.015919,1.48261,14.777,2.69307,1165.0,0.0
22200.0,0.937863,0.937963385005,1419.25156332,-0.0446861,4.838163375854492,4.790164232254028,9.723915338516235,0.0437414,20,-0.0262258,0.879251,15.0141,2.70899,19735.0,17000.0
22000.0,0.931809,0.891946644986,1680.29759269,-0.0223963,4.6555938720703125,4.616351366043091,14.387004137039185,0.066315,20,0.000866778,0.499561,14.8185,2.69588,19440.0,15900.0
21800.0,0.931881,0.901602957727,1472.16677044,-0.0504053,4.850784778594971,4.826239824295044,19.242105722427368,0.0789204,20,-0.0212909,0.541604,14.825,2.69631,18835.0,16300.0
22000.0,0.926885,0.941035012466,1557.00834937,-0.069851,4.848597049713135,4.816299200057983,24.094350337982178,0.124976,20,-0.0266038,0.917754,14.668,2.68567,20435.0,17500.0
22800.0,0.920933,0.858186102191,2164.57848091,-0.0470279,4.915139675140381,4.8705949783325195,29.017712831497192,0.131184,20,-0.0138,1.16507,14.4742,2.67237,18960.0,15300.0
22100.0,0.917792,0.942394688542,1186.59175794,-0.0130884,4.91051983833313,4.881128787994385,33.93522787094116,0.0146846,20,-0.00533106,0.156807,14.3746,2.66547,20600.0,18100.0
