LossAfter,Time,Entropy,MaxKL,StdReturn,MaxReturn,LossBefore,ItrTime,TotalExecTime,ExplainedVariance,AverageReturn,Perplexity,MinReturn,MeanKL,AveragePolicyStd,NumTrajs
-0.0,12.349104881286621,2.7007,0.0,0.0,0.0,-0.0,12.349111557006836,12.239334106445312,1,0.0,14.8902,0.0,0.0,0.935103,20
-0.0,24.36789035797119,2.7007,0.0,0.0,0.0,-0.0,12.010859966278076,11.912342309951782,1,0.0,14.8902,0.0,0.0,0.935103,20
-0.0,36.24911594390869,2.7007,0.0,0.0,0.0,-0.0,11.874622583389282,11.8208327293396,1,0.0,14.8902,0.0,0.0,0.935103,20
-0.0,48.1153998374939,2.7007,0.0,0.0,0.0,-0.0,11.860814809799194,11.795698165893555,1,0.0,14.8902,0.0,0.0,0.935103,20
-0.0,60.67884278297424,2.7007,0.0,0.0,0.0,-0.0,12.550891399383545,12.461092233657837,1,0.0,14.8902,0.0,0.0,0.935103,20
-0.0,72.62336707115173,2.7007,0.0,0.0,0.0,-0.0,11.92823600769043,11.851000308990479,1,0.0,14.8902,0.0,0.0,0.935103,20
-0.0,84.8059139251709,2.7007,0.0,0.0,0.0,-0.0,12.170147180557251,12.098059177398682,1,0.0,14.8902,0.0,0.0,0.935103,20
