LossBefore,StdReturn,Time,AverageReturn,LossAfter,MinReturn,ExplainedVariance,Perplexity,ItrTime,MeanKL,TotalExecTime,Entropy,AveragePolicyStd,MaxKL,NumTrajs,MaxReturn
-0.0,0.0,14.501403331756592,0.0,-0.0,0.0,1,17.2706,14.501408338546753,0.0,14.140273571014404,2.849,1.00568,0.0,20,0.0
-0.0,0.0,30.581952333450317,0.0,-0.0,0.0,1,17.2706,16.075789213180542,0.0,15.895970344543457,2.849,1.00568,0.0,20,0.0
-0.0133727,305.122926048,44.698856353759766,70.0,-0.0105957,0.0,0.0784913552957,17.2706,14.103988885879517,0.109322,13.907155752182007,2.849,1.00568,11.5831,20,1400.0
0.00581668,110.0,60.15570020675659,30.0,0.00511502,0.0,0.0822300760614,17.1555,15.449156284332275,0.00586333,15.259971618652344,2.84232,1.00232,1.12522,20,500.0
0.0271577,124.09673646,76.81185531616211,40.0,-2.32244,0.0,0.0884294351461,17.2054,16.63468861579895,19.041,16.395739555358887,2.84522,1.00378,1180.78,20,500.0
-0.00217231,60.0,92.67934536933899,20.0,-0.0040932,0.0,0.0138949391142,17.4406,15.844941139221191,0.023302,15.64265251159668,2.8588,1.01071,1.76566,20,200.0
-0.00484968,202.731349327,109.78281021118164,70.0,-0.00205115,0.0,0.093005970964,17.4217,17.086555004119873,0.153662,16.881978034973145,2.85772,1.01016,13.2557,20,900.0
