TotalExecTime,MinReturn,Entropy,ItrTime,Perplexity,LossBefore,MaxReturn,Time,LossAfter,AverageReturn,MaxKL,AveragePolicyStd,NumTrajs,ExplainedVariance,MeanKL,StdReturn
7.475003242492676,0.0,1.73658,7.564381122589111,5.67789,0.0341381,700.0,7.564377784729004,-0.125785,227.5,3.28215,0.58088,40,0.168444028692,1.32085,196.198241582
5.888600826263428,6000.0,1.77072,5.991572380065918,5.87507,-0.0339116,7900.0,13.558598041534424,-0.0921308,6817.5,0.706086,0.590077,40,0.96789740709,0.233131,412.848337771
6.024937391281128,6400.0,1.75376,6.071369171142578,5.77629,-0.058726,7900.0,19.632848262786865,-0.0696393,7202.5,0.0720419,0.585711,40,0.985003840983,0.0146966,325.182640988
6.152810573577881,6800.0,1.7244,6.2407519817352295,5.60915,-0.0442238,7900.0,25.88465714454651,-0.0650855,7350.0,0.309265,0.576547,40,0.987834324638,0.0928601,247.991935353
6.746368885040283,6900.0,1.70229,6.867451190948486,5.48648,-0.0237793,8000.0,32.755348443984985,-0.042484,7377.5,0.323689,0.570159,40,0.990946335449,0.016242,250.487025612
5.757886648178101,6500.0,1.6904,5.840167045593262,5.42163,-0.0109158,8200.0,38.59965682029724,-0.0221674,7462.5,0.125616,0.56626,40,0.988915771665,0.0213934,316.770816206
5.790011405944824,6700.0,1.68494,5.889483213424683,5.39212,-0.0344801,8300.0,44.49321794509888,-0.0681697,7610.0,0.36191,0.564669,40,0.991223958128,0.0752253,277.308492477
