ItrTime,NumTrajs,MaxReturn,MinReturn,AveragePolicyStd,Entropy,LossBefore,Perplexity,MeanKL,TotalExecTime,LossAfter,AverageReturn,StdReturn,MaxKL,ExplainedVariance,Time
13.925066947937012,20,1800.0,0.0,1.00568,2.849,0.0154819,17.2706,0.00233395,13.817331314086914,0.0125198,110.0,397.366329726,0.0175126,0.115386240415,13.925060033798218
13.98539924621582,20,100.0,0.0,1.01343,2.86449,0.0151332,17.54,0.20316,13.770521402359009,0.0357707,10.0,30.0,19.1998,0.0365852437476,27.915226221084595
14.57778811454773,20,1000.0,0.0,1.01726,2.87205,-0.0123707,17.6732,0.0550358,14.365941762924194,-0.0151659,90.0,248.797106092,2.28085,0.0471108458508,42.49647641181946
18.784067153930664,20,2600.0,0.0,1.01414,2.86587,0.0218258,17.5643,7.01578,18.659905672073364,1.6084,195.0,580.925984958,932.118,0.1263148389,61.29540467262268
16.501925230026245,20,200.0,0.0,1.01968,2.87678,0.00649917,17.757,0.402568,16.310495376586914,-0.0276366,10.0,43.5889894354,35.7845,0.0336693887276,77.8505346775055
16.94288969039917,20,1200.0,0.0,1.02133,2.88003,-0.0284053,17.8148,0.0289841,16.775895833969116,-0.0241125,145.0,299.123720223,4.51241,0.0727403633028,94.81085920333862
16.981809616088867,20,1900.0,0.0,1.01408,2.86583,0.0014831,17.5636,0.00705121,16.92117476463318,0.000161208,155.0,427.170925977,1.45426,0.233881469631,111.83057045936584
