AverageReturn,MaxReturn,Time,ItrTime,LossAfter,TotalExecTime,ExplainedVariance,Perplexity,LossBefore,AveragePolicyStd,NumTrajs,MeanKL,Entropy,MinReturn,MaxKL,StdReturn
147.5,800.0,3.930840253829956,3.9308440685272217,-0.0959244,3.879556655883789,0.178723115752,11.4353,-0.00474164,0.82843,40,0.644766,2.4367,0.0,3.56693,174.624597351
992.5,1500.0,7.557513952255249,3.6241955757141113,-0.0221308,3.5649640560150146,0.634865224651,11.3812,-0.0031934,0.824899,40,0.0507289,2.43196,0.0,0.348939,360.823710418
990.0,1600.0,10.720795392990112,3.1533830165863037,-0.0196955,3.120171308517456,0.512817082581,11.363,0.00505523,0.823833,40,0.085013,2.43037,0.0,0.371032,400.49968789
995.0,1700.0,14.878144979476929,4.150818824768066,-0.0926871,4.109384059906006,0.475985379173,11.3918,-0.0211008,0.825702,40,0.352178,2.43289,0.0,1.62083,403.701622489
1222.5,1500.0,19.345415592193604,4.461780071258545,-0.0314605,4.401407957077026,0.851408394174,11.2722,0.00283536,0.82184,40,0.212212,2.42234,700.0,0.807609,160.448589897
1285.0,1700.0,23.7564218044281,4.4024717807769775,-0.0352811,4.372406959533691,0.836746851869,11.2882,-0.0180062,0.822284,40,0.064159,2.42376,800.0,0.216342,186.48056199
1315.0,1700.0,28.159762382507324,4.397671937942505,-0.039674,4.3639235496521,0.815275496645,11.187,-0.0102808,0.817975,40,0.101265,2.41476,600.0,0.772623,223.103115173
