ExplainedVariance,MaxKL,Entropy,ItrTime,MaxReturn,LossAfter,AveragePolicyStd,TotalExecTime,Perplexity,AverageReturn,MeanKL,NumTrajs,Time,LossBefore,StdReturn,MinReturn
0.246971472903,1.63996,2.74043,4.907251834869385,12500.0,-0.0877404,0.95435,4.840559720993042,15.4937,6245.0,0.430641,20,4.907246828079224,0.00282911,2971.77976977,1400.0
0.86962542489,0.219366,2.74326,4.6973981857299805,20800.0,-0.0355859,0.956108,4.6181910037994385,15.5376,18405.0,0.0662423,20,9.608617544174194,-0.0123714,2050.96928305,13700.0
0.886401319331,0.271595,2.73708,4.944612741470337,21000.0,-0.0513618,0.953305,4.907582998275757,15.4418,19390.0,0.0394999,20,14.558921813964844,-0.0305142,2504.17651135,9600.0
0.938723416624,0.646204,2.72182,4.865171194076538,21100.0,-0.0268386,0.945806,4.8324384689331055,15.208,19530.0,0.215725,20,19.431194067001343,0.0105934,1364.22138966,16200.0
0.748484933141,1.28392,2.72712,4.7007670402526855,20600.0,-0.081289,0.948954,4.6748106479644775,15.2887,15700.0,0.317596,20,24.137390613555908,-0.0134477,2749.90908941,11200.0
0.909724849316,0.482508,2.72039,4.675631046295166,20700.0,-0.0739764,0.945971,4.628708839416504,15.1863,18615.0,0.150131,20,28.81760549545288,-0.042766,1372.32467004,16000.0
0.930725592549,0.0543864,2.69901,4.72426962852478,21100.0,-0.0461874,0.935699,4.674183368682861,14.865,19550.0,0.0251599,20,33.5492889881134,-0.0386952,1497.49791319,15400.0
