AverageReturn,AveragePolicyStd,LossAfter,NumTrajs,ExplainedVariance,MeanKL,StdReturn,LossBefore,ItrTime,MaxKL,Entropy,Time,TotalExecTime,Perplexity,MaxReturn,MinReturn
0.0,0.530704,-0.0,200,1,0.0,0.0,-0.0,7.979137420654297,0.0,1.55245,7.979132890701294,7.899455308914185,4.72301,0.0,0.0
0.0,0.530704,-0.0,200,1,0.0,0.0,-0.0,7.402853727340698,0.0,1.55245,15.385170221328735,7.313776254653931,4.72301,0.0,0.0
0.0,0.530704,-0.0,200,1,0.0,0.0,-0.0,7.536232233047485,0.0,1.55245,22.923805952072144,7.4829933643341064,4.72301,0.0,0.0
0.0,0.530704,-0.0,200,1,0.0,0.0,-0.0,7.836705446243286,0.0,1.55245,30.772892475128174,7.777328252792358,4.72301,0.0,0.0
0.0,0.530704,-0.0,200,1,0.0,0.0,-0.0,7.8914878368377686,0.0,1.55245,38.66981816291809,7.822372674942017,4.72301,0.0,0.0
0.0,0.530704,-0.0,200,1,0.0,0.0,-0.0,9.721066951751709,0.0,1.55245,48.394983768463135,9.669312477111816,4.72301,0.0,0.0
0.0,0.530704,-0.0,200,1,0.0,0.0,-0.0,9.701706886291504,0.0,1.55245,58.10112476348877,9.656476259231567,4.72301,0.0,0.0
