LossAfter,AverageReturn,MinReturn,ExplainedVariance,Time,TotalExecTime,LossBefore,NumTrajs,MeanKL,MaxReturn,Entropy,ItrTime,MaxKL,StdReturn,AveragePolicyStd,Perplexity
-0.0,0.0,0.0,1,8.18327784538269,8.125864267349243,-0.0,20,0.0,0.0,2.45436,8.183282136917114,0.0,0.0,0.827472,11.639
-0.0,0.0,0.0,1,16.28371524810791,8.02475905418396,-0.0,20,0.0,0.0,2.45436,8.097649812698364,0.0,0.0,0.827472,11.639
-0.0,0.0,0.0,1,24.199522972106934,7.883103847503662,-0.0,20,0.0,0.0,2.45436,7.91206693649292,0.0,0.0,0.827472,11.639
-0.0,0.0,0.0,1,32.09088587760925,7.8454132080078125,-0.0,20,0.0,0.0,2.45436,7.88682746887207,0.0,0.0,0.827472,11.639
-0.0,0.0,0.0,1,40.192404985427856,8.048846244812012,-0.0,20,0.0,0.0,2.45436,8.096712589263916,0.0,0.0,0.827472,11.639
-0.0,0.0,0.0,1,48.473408460617065,8.221176385879517,-0.0,20,0.0,0.0,2.45436,8.275997161865234,0.0,0.0,0.827472,11.639
-0.0,0.0,0.0,1,56.7518846988678,8.208558559417725,-0.0,20,0.0,0.0,2.45436,8.268329858779907,0.0,0.0,0.827472,11.639
