NumTrajs,MaxReturn,MinReturn,StdReturn,Perplexity,ItrTime,Entropy,Time,TotalExecTime,MaxKL,LossAfter,MeanKL,AveragePolicyStd,LossBefore,ExplainedVariance,AverageReturn
40,3500.0,400.0,755.376561723,13.0899,5.229244947433472,2.57184,5.2292399406433105,5.164812088012695,6.62959,-0.107173,0.351164,0.876188,-0.0272519,0.48038338249,2112.5
40,6500.0,2100.0,916.024017152,12.738,4.644426107406616,2.54459,9.877879619598389,4.568788528442383,7.53475,-0.0513013,0.0505028,0.864579,-0.0282379,0.67592924911,4070.0
40,5500.0,2100.0,881.018586637,12.5594,4.678593158721924,2.53047,14.565397500991821,4.638918876647949,10.3513,-0.0879689,0.170689,0.858559,-0.0450126,0.706264449573,3992.5
40,5500.0,1400.0,956.177284817,12.2799,4.823185205459595,2.50796,19.393497467041016,4.785213470458984,16.8692,-0.0717559,0.287851,0.848962,-0.013797,0.640615060014,3735.0
40,6100.0,1900.0,1010.04640982,12.1954,4.9418909549713135,2.50106,24.341809272766113,4.91063380241394,177.934,-0.145834,0.994517,0.845928,-0.00745738,0.669768723444,3992.5
40,2400.0,100.0,580.430874437,12.1501,4.758981943130493,2.49733,29.108033657073975,4.726991891860962,11.5386,-0.0890074,0.451894,0.84415,-0.00178715,0.28395040385,910.0
40,6500.0,3000.0,927.14615892,12.1392,4.735424280166626,2.49644,33.84844517707825,4.683446884155273,1.99055,-0.0471822,0.0501079,0.844006,-0.0273843,0.73794390995,4580.0
