MaxKL,MaxReturn,ItrTime,StdReturn,LossAfter,Entropy,AverageReturn,LossBefore,ExplainedVariance,NumTrajs,MeanKL,AveragePolicyStd,MinReturn,Time,TotalExecTime,Perplexity
5.12548,3300.0,28.225128173828125,966.165099763,-0.0101687,3.08155,805.0,-0.00049094,0.515284270882,20,0.0632744,1.12957,0.0,28.2251238822937,28.004950046539307,21.7921
1.16285,4700.0,32.76148796081543,1353.73557241,-0.00602075,3.08106,1580.0,-0.0029589,0.506016692191,20,0.00609497,1.12929,0.0,60.991642475128174,32.609882831573486,21.7814
0.627123,5800.0,25.7799813747406,1412.8959622,0.0100913,3.07958,1215.0,0.0138082,0.367700010759,20,0.00542228,1.12846,0.0,86.77427840232849,25.685815811157227,21.7492
0.923728,4500.0,28.734733819961548,1342.34868793,0.00113874,3.08648,1690.0,0.00416053,0.460746781238,20,0.00385576,1.13238,0.0,115.51264119148254,28.628448486328125,21.8999
0.154277,5800.0,29.216848611831665,1397.45304036,0.0158461,3.08856,1625.0,0.0176754,0.521918898092,20,0.00143121,1.13357,0.0,144.74091148376465,29.133448839187622,21.9455
0.274944,5000.0,28.43305253982544,1199.94791554,-0.00534046,3.0974,2175.0,-0.00245307,0.361606350667,20,0.00388002,1.13857,300.0,173.18964862823486,28.29694437980652,22.1403
0.171573,4500.0,25.388883352279663,1054.56152025,-0.0275316,3.09617,1630.0,-0.0238042,0.491613698091,20,0.00466362,1.13787,0.0,198.59015226364136,25.288897275924683,22.1132
