StdReturn,NumTrajs,LossAfter,AverageReturn,Entropy,MaxReturn,MinReturn,MaxKL,ExplainedVariance,AveragePolicyStd,Time,ItrTime,LossBefore,MeanKL,Perplexity,TotalExecTime
0.0,20,-0.0,0.0,2.45436,0.0,0.0,0.0,1,0.827472,10.828344345092773,10.828349113464355,-0.0,0.0,11.639,10.756237030029297
0.0,20,-0.0,0.0,2.45436,0.0,0.0,0.0,1,0.827472,21.477251052856445,10.644164562225342,-0.0,0.0,11.639,10.579456567764282
0.0,20,-0.0,0.0,2.45436,0.0,0.0,0.0,1,0.827472,32.169172286987305,10.68734622001648,-0.0,0.0,11.639,10.632699251174927
0.0,20,-0.0,0.0,2.45436,0.0,0.0,0.0,1,0.827472,42.5441575050354,10.364385604858398,-0.0,0.0,11.639,10.323974132537842
0.0,20,-0.0,0.0,2.45436,0.0,0.0,0.0,1,0.827472,53.238932371139526,10.684273958206177,-0.0,0.0,11.639,10.61839509010315
0.0,20,-0.0,0.0,2.45436,0.0,0.0,0.0,1,0.827472,63.465805530548096,10.22225832939148,-0.0,0.0,11.639,10.183045148849487
0.0,20,-0.0,0.0,2.45436,0.0,0.0,0.0,1,0.827472,74.12512254714966,10.65566349029541,-0.0,0.0,11.639,10.6181960105896
