TotalExecTime,ItrTime,ExplainedVariance,LossBefore,MinReturn,MeanKL,AveragePolicyStd,NumTrajs,AverageReturn,Entropy,StdReturn,MaxKL,LossAfter,MaxReturn,Perplexity,Time
10.925821304321289,11.025530099868774,0.435332539265,-0.0104281,0.0,0.237698,1.00326,20,915.0,2.84233,776.707795764,0.72137,-0.0539069,3100.0,17.1557,11.025526523590088
10.774850845336914,10.877281904220581,0.630082549269,-0.0136456,13600.0,0.317012,0.998078,20,19365.0,2.8319,3342.64491085,0.700191,-0.0726549,26000.0,16.9777,21.909361600875854
10.454576969146729,10.497282266616821,0.68867944842,-0.00242046,18800.0,0.322607,0.994802,20,27290.0,2.82508,3695.38901876,0.851381,-0.0829171,33600.0,16.8623,32.409613847732544
10.74416708946228,10.78404450416565,0.361773761325,-0.00121855,6100.0,0.266568,0.994117,20,15285.0,2.82387,3669.09730043,0.546306,-0.0680935,22000.0,16.8419,43.1977744102478
10.805485248565674,10.852206707000732,0.898606410193,-0.00105187,19900.0,0.0362697,0.993823,20,30745.0,2.82326,4618.81748936,0.181043,-0.00937714,36800.0,16.8316,54.05719017982483
10.701732635498047,10.769739151000977,0.902473618607,-0.00558448,25400.0,0.0794955,0.993211,20,31865.0,2.82273,3466.73838067,0.236766,-0.0273016,37400.0,16.8228,64.84249472618103
10.659131050109863,10.718231201171875,0.568951414429,0.00999594,8300.0,0.343975,0.991806,20,20910.0,2.81994,6555.9820012,0.693135,-0.0653507,33400.0,16.7759,75.56842017173767
