0EnvExecTime,ItrTime,1MinReturn,1AveragePolicyStd,0Perplexity,0AveragePolicyStd,ComputeUpdatedDistTime,Time,MeanKLBefore,1MaxReturn,0StdReturn,dLoss,0MinReturn,1Entropy,1ProcessExecTime,LossAfter,0AverageReturn,0ProcessExecTime,1ExplainedVariance,0Entropy,LossBefore,1Perplexity,1EnvExecTime,1NumTrajs,1PolicyExecTime,1StdReturn,1AverageReturn,0PolicyExecTime,0NumTrajs,0MaxReturn,MeanKL,0ExplainedVariance
23.52316951751709,109.49277138710022,0.0,0.998513,17.0795,1.0,0.8128106594085693,109.49276852607727,-2.72411853075e-08,2800.0,413.767744144,0.00446797895711,0.0,2.83488,0.8437128067016602,-0.0044679781422,120.0625,0.850823163986206,0.178059194179,2.83788,8.14907252789e-10,17.0284,24.05095362663269,1600,34.21509599685669,655.92223958,278.125,20.250459909439087,1600,2700.0,0.00789439957589,0.0942504490847
23.696901082992554,109.31413888931274,0.0,0.982421,16.5144,0.98336,0.10197138786315918,221.26434898376465,1.51339962784e-09,2900.0,421.816009765,0.0048393048346,0.0,2.80227,0.8404622077941895,-0.00483930623159,120.0625,0.8548219203948975,0.142600427673,2.80423,-1.39698386192e-09,16.482,23.8823504447937,1600,35.1379177570343,584.794271384,225.1875,20.481334924697876,1600,2800.0,0.00855605211109,0.122748346487
24.44894552230835,116.13602638244629,0.0,0.973959,16.2659,0.975915,0.11109137535095215,340.134174823761,-1.39698297374e-09,2800.0,414.721174217,0.00661360309459,0.0,2.78505,0.8943493366241455,-0.00661360519007,119.6875,0.9154953956604004,0.189102131301,2.78907,-2.09547579288e-09,16.2006,24.715264797210693,1600,36.89477825164795,650.260882142,276.1875,22.85863995552063,1600,2700.0,0.00804583821446,0.0961236741805
24.0920569896698,111.1139771938324,0.0,0.976555,16.2487,0.975381,0.0930795669555664,454.1131443977356,3.25962656866e-09,2800.0,412.846142649,0.00514563254546,0.0,2.79039,0.8491039276123047,-0.00514563219622,118.25,0.8943798542022705,0.211461464205,2.78801,3.49245965481e-10,16.2874,23.9474515914917,1600,35.710620164871216,651.729666805,284.4375,21.27394723892212,1600,2700.0,0.00673209875822,0.113405434209
23.708036184310913,109.06593704223633,0.0,0.967156,15.9991,0.968108,0.0954282283782959,565.9825520515442,-1.39698368429e-08,2900.0,450.448522135,0.0051098499971,0.0,2.77052,0.8305132389068604,-0.00510984845459,147.0625,0.863020658493042,0.242646260742,2.77253,1.54250301421e-09,15.967,23.64022946357727,1600,34.04565119743347,702.490825118,325.625,21.700425386428833,1600,2700.0,0.00864233728498,0.124235620802
25.0891695022583,119.67690515518188,0.0,0.955293,15.5944,0.955944,0.10593295097351074,688.7479956150055,-3.49245921072e-09,2700.0,452.782215171,0.000231404439546,0.0,2.7455,0.8948531150817871,-0.00023140507983,149.125,0.9397523403167725,0.19766362587,2.74691,-6.40284270048e-10,15.5723,25.07767605781555,1600,38.5064799785614,709.658806113,346.9375,24.78329038619995,1600,2700.0,0.00520376581699,0.0970272166757
25.23859715461731,120.99135327339172,0.0,0.953137,15.5402,0.954362,0.11825799942016602,812.5367937088013,1.7229460525e-08,2900.0,451.912252095,0.00447771884501,0.0,2.74099,0.8985815048217773,-0.00447771791369,149.4375,0.9345459938049316,0.191303057082,2.74343,9.31322574615e-10,15.5023,25.104084014892578,1600,37.52752709388733,705.621288188,326.3125,26.779728651046753,1600,2700.0,0.0080998884514,0.102989347868
25.386870861053467,122.59039616584778,0.0,0.93982,15.0903,0.940253,0.3013596534729004,938.0469195842743,-1.86264537128e-09,2900.0,483.071936769,0.00539165997179,0.0,2.71302,0.8966982364654541,-0.00539165968075,165.9375,0.9430363178253174,0.193071475888,2.71405,2.91038304567e-10,15.0747,25.292375326156616,1600,38.13137698173523,745.815398993,362.625,27.09431505203247,1600,2600.0,0.00737197045237,0.0910056394143
25.26320505142212,121.02172231674194,0.0,0.926988,14.74,0.929392,0.08861470222473145,1062.0904037952423,9.31324017905e-10,2800.0,518.344480052,-4.65661287308e-10,0.0,2.68512,0.8931179046630859,1.62981450558e-09,188.0,0.9243223667144775,0.127703767374,2.69056,1.16415321827e-09,14.66,25.077274560928345,1600,36.42643427848816,768.812355195,355.25,27.374607801437378,1600,2600.0,9.31322219344e-09,0.0921976124833
25.731387853622437,129.47694563865662,0.0,0.926908,14.74,0.929392,0.09234976768493652,1194.2287085056305,-9.31322241549e-10,2800.0,518.495359188,0.0062842235202,0.0,2.68531,0.9747657775878906,-0.00628422526643,187.25,0.9508140087127686,0.196836657587,2.69056,-1.7462298274e-09,14.6628,26.38461136817932,1600,42.104187965393066,763.219739717,363.0625,28.878434658050537,1600,2800.0,0.00852912291884,0.116615269984
25.355925798416138,122.06424379348755,0.0,0.917498,14.4416,0.919824,0.1034846305847168,1319.3448185920715,2.79396616953e-09,2800.0,515.715033806,0.00170580911799,0.0,2.66504,0.9035193920135498,-0.0017058114754,186.0625,0.9427285194396973,0.224025287809,2.67011,-2.357410267e-09,14.3685,25.37486219406128,1600,38.595601320266724,826.096749687,417.1875,26.304137468338013,1600,2700.0,0.00958888791502,0.102230669534
25.430033206939697,122.75330924987793,0.0,0.916324,14.4031,0.918608,0.10268449783325195,1445.3131396770477,-9.31322130526e-10,2800.0,481.322133393,0.00383144593798,0.0,2.66229,0.8890078067779541,-0.00383144547231,165.9375,0.9562551975250244,0.183300395423,2.66744,4.65661287308e-10,14.3291,25.101271629333496,1600,38.356706619262695,751.263183641,367.0625,27.395360231399536,1600,2700.0,0.00695007387549,0.0845629163515
