NumTrajs,MaxReturn,LossBefore,Perplexity,Time,MeanKL,StdReturn,MaxKL,LossAfter,AveragePolicyStd,ExplainedVariance,MinReturn,TotalExecTime,ItrTime,Entropy,AverageReturn
20,0.0,-0.0,14.1457,6.82264518737793,0.0,0.0,0.0,-0.0,0.917354,1,0.0,6.736090183258057,6.8226587772369385,2.64941,0.0
20,0.0,-0.0,14.1457,13.220771312713623,0.0,0.0,0.0,-0.0,0.917354,1,0.0,6.297677993774414,6.391633033752441,2.64941,0.0
20,0.0,-0.0,14.1457,19.595704317092896,0.0,0.0,0.0,-0.0,0.917354,1,0.0,6.3218748569488525,6.371101140975952,2.64941,0.0
20,0.0,-0.0,14.1457,25.84872555732727,0.0,0.0,0.0,-0.0,0.917354,1,0.0,6.198800802230835,6.244068384170532,2.64941,0.0
20,0.0,-0.0,14.1457,32.09544634819031,0.0,0.0,0.0,-0.0,0.917354,1,0.0,6.194459676742554,6.240372657775879,2.64941,0.0
20,0.0,-0.0,14.1457,38.65600872039795,0.0,0.0,0.0,-0.0,0.917354,1,0.0,6.493586540222168,6.546379566192627,2.64941,0.0
20,0.0,-0.0,14.1457,45.228076696395874,0.0,0.0,0.0,-0.0,0.917354,1,0.0,6.524975299835205,6.565384149551392,2.64941,0.0
