0NumTrajs,0StdReturn,1MaxReturn,0Perplexity,1Perplexity,MeanKL,0EnvExecTime,1AveragePolicyStd,1StdReturn,0ProcessExecTime,ComputeUpdatedDistTime,1ProcessExecTime,1EnvExecTime,dLoss,1AverageReturn,0ExplainedVariance,LossBefore,Time,1ExplainedVariance,0Entropy,LossAfter,0AveragePolicyStd,1MinReturn,1PolicyExecTime,0MaxReturn,0AverageReturn,0PolicyExecTime,1Entropy,MeanKLBefore,ItrTime,1NumTrajs,0MinReturn
400,477.396847497,6200.0,18.0076,17.9836,0.00915805622935,38.46640086174011,1.02629,858.910319824,0.5835027694702148,0.29848480224609375,0.5763380527496338,38.40975618362427,0.00491919203196,484.25,0.0547233776391,-2.11875894607e-09,2135.069210290909,0.0539978763642,2.8908,-0.00491919415072,1.02691,0.0,15.777642250061035,2500.0,306.5,3.2611093521118164,2.88946,-1.86264254021e-10,101.16134238243103,400,0.0
400,631.070320963,7800.0,18.1099,18.0788,0.00654638558626,38.484620571136475,1.02892,1498.95288452,0.6351768970489502,0.37648725509643555,0.5965085029602051,39.83689880371094,0.00339726037637,884.5,0.0537743915035,-1.81316872627e-09,2239.4234454631805,0.0825860098972,2.89646,-0.00339726218954,1.02978,0.0,17.03098440170288,3800.0,400.5,3.4884300231933594,2.89474,6.51926179707e-10,104.34499382972717,400,0.0
400,534.576877072,7700.0,17.7109,17.6984,0.00670418702066,40.91757273674011,1.01809,1104.20095544,0.6874997615814209,0.37542247772216797,0.6594741344451904,43.17615103721619,0.00409863346722,590.5,0.0493553664237,-3.02679881159e-10,2354.8547446727753,0.0569131569719,2.87418,-0.0040986337699,1.0184,0.0,19.72183060646057,3300.0,355.25,4.135949611663818,2.87347,-6.00703131681e-09,114.69315505027771,400,0.0
400,577.698829409,8000.0,17.6775,17.6104,0.00983863230795,42.323381423950195,1.01554,1109.25650776,0.6870012283325195,0.3565695285797119,0.632671594619751,43.484267234802246,0.00476771302638,630.0,0.0467455260413,8.20728041084e-10,2471.658303499222,0.0517094825609,2.87229,-0.00476771220565,1.01744,0.0,19.909764528274536,3500.0,353.75,4.6397199630737305,2.86849,5.70435121361e-09,116.79507422447205,400,0.0
400,631.019759992,10100.0,17.568,17.6131,0.00649404712021,41.906792402267456,1.01563,1628.86394459,0.6882736682891846,0.45645976066589355,0.627593994140625,43.281901597976685,0.00425359373912,923.5,0.0510532316686,-2.77555756156e-17,2588.783791065216,0.103200515918,2.86608,-0.00425359373912,1.01428,0.0,19.637715578079224,4200.0,393.75,4.574903726577759,2.86864,-4.23751478351e-09,116.23618602752686,400,0.0
400,782.187797143,11700.0,17.7547,17.7465,0.00740359025076,42.18986654281616,1.01947,2052.95518704,0.6635055541992188,0.3942844867706299,0.6314041614532471,43.27325201034546,0.00391897400841,935.0,0.0426966763198,-1.11758713395e-09,2704.2579247951508,0.0688312573909,2.87665,-0.003918975126,1.01965,0.0,19.56107521057129,6100.0,463.5,4.671184539794922,2.87619,-4.85452034127e-09,115.46951007843018,400,0.0
400,713.976496462,14900.0,17.6718,17.6994,0.00929814763367,42.199429750442505,1.01811,2517.98510718,0.6598303318023682,0.38221049308776855,0.6259059906005859,43.561580419540405,0.00489743237849,1049.0,0.0385283673874,9.08039532455e-10,2821.341598510742,0.0956821930277,2.87197,-0.00489743147045,1.01726,0.0,19.800228357315063,4700.0,424.75,4.670947074890137,2.87353,-1.28056926174e-10,116.33235836029053,400,0.0
400,521.161203468,6100.0,17.3016,17.3505,0.00662662647665,42.24263381958008,1.00803,1017.0201264,0.6764423847198486,0.39093899726867676,0.6292903423309326,43.46378540992737,0.00342759911728,609.75,0.0415021746378,2.61934085533e-11,2937.983516931534,0.067723301575,2.8508,-0.00342759909108,1.00658,0.0,19.70570969581604,2900.0,329.0,4.4346795082092285,2.85362,2.56113547037e-10,116.63467502593994,400,0.0
400,694.694177318,13400.0,16.9433,16.9414,0.00984947383404,42.44631886482239,0.996153,2043.00214146,0.6563606262207031,0.34267377853393555,0.6241114139556885,43.7458770275116,0.00496789715253,1031.5,0.0430027435695,-4.65661120774e-11,3056.171035051346,0.0705880770732,2.82987,-0.00496789719909,0.996165,0.0,19.87288522720337,3900.0,430.0,4.691255807876587,2.82976,-8.89413076521e-09,116.84571027755737,400,0.0
400,538.724825398,6600.0,17.2013,17.1893,0.00952739734203,42.390278339385986,1.00335,1029.08685251,0.6534676551818848,0.44092559814453125,0.6219792366027832,43.11353397369385,0.00437262326013,569.5,0.0552964937518,1.37370081976e-09,3171.887909889221,0.0522107556491,2.84499,-0.00437262188643,1.00365,0.0,19.344341039657593,3200.0,363.25,4.568912506103516,2.84429,-5.82076276068e-10,115.70787262916565,400,0.0
400,797.442160912,8000.0,17.6399,17.6884,0.00781147833914,41.900716066360474,1.01771,1524.26980469,0.6425504684448242,0.3989405632019043,0.6220824718475342,43.87290573120117,0.00213256722782,928.75,0.0401415409203,1.51339918375e-09,3289.1693193912506,0.100681116809,2.87016,-0.00213256571442,1.01627,0.0,19.931159257888794,4600.0,506.0,4.747483253479004,2.87291,1.86264628721e-10,116.47319555282593,400,0.0
400,1093.02321567,16400.0,17.5709,17.5532,0.00915785320103,42.166094064712524,1.01394,2985.6140072,0.6577670574188232,0.39584779739379883,0.609011173248291,43.32796621322632,0.00430980509846,1303.0,0.0405699422498,2.31666508199e-09,3404.6816699504852,0.0878184126581,2.86624,-0.00430980278179,1.0144,0.0,19.65327024459839,6600.0,625.5,4.523446798324585,2.86524,-1.97906177557e-10,115.50603866577148,400,0.0
400,572.223514022,10900.0,17.4696,17.5043,0.00726261455566,41.735859870910645,1.01262,1435.92269987,0.6312382221221924,0.372516393661499,0.6132321357727051,43.37203311920166,0.00363343149074,626.0,0.0467727338509,-1.33877631203e-10,3520.756169319153,0.0687870307616,2.86046,-0.00363343162462,1.01158,0.0,19.73284673690796,2800.0,414.5,4.567996501922607,2.86245,5.5879384453e-10,115.30179214477539,400,0.0
400,698.425685023,4700.0,17.6256,17.6294,0.00658138422295,41.974992990493774,1.01644,887.126682047,0.6381230354309082,0.3798673152923584,0.6138818264007568,43.32000517845154,0.00431165450718,602.5,0.0465934482086,-2.09547601493e-10,3636.6347575187683,0.0626285805151,2.86935,-0.00431165471673,1.01632,0.0,19.77534008026123,4500.0,468.75,4.472831726074219,2.86957,-6.5192634624e-10,115.87300300598145,400,0.0
400,651.983464131,7900.0,17.5346,17.5393,0.00627346849069,41.679646253585815,1.01391,1218.72310227,0.6151213645935059,0.36611318588256836,0.6262004375457764,42.97212243080139,0.00349903407041,708.0,0.060972578123,1.60653146342e-09,3752.2319464683533,0.0769942172351,2.86417,-0.00349903246388,1.01376,0.0,19.61737847328186,3500.0,472.75,4.551605224609375,2.86444,1.86264628721e-10,114.77599382400513,400,0.0
400,690.586526078,15700.0,17.5985,17.6514,0.00744522642344,42.03060245513916,1.01715,3039.57854809,0.6583390235900879,0.42212390899658203,0.5986459255218506,43.33548927307129,0.00401448911871,1378.5,0.0435067637132,-1.51922008307e-09,3868.0408895015717,0.123615544074,2.86781,-0.00401449063793,1.01569,0.0,20.098799228668213,4600.0,459.5,4.5352418422698975,2.87081,-1.95577731787e-09,115.80316400527954,400,0.0
400,641.480903847,6800.0,17.6653,17.6111,0.00672097271308,41.97134351730347,1.0158,1099.17921082,0.6209707260131836,0.4361140727996826,0.6089522838592529,43.200610637664795,0.0037756255304,739.75,0.0437797472179,7.39237282499e-10,3983.827452659607,0.0622988075807,2.8716,-0.00377562479116,1.01734,0.0,19.206228494644165,3800.0,398.5,4.530235052108765,2.86853,-5.5879340044e-10,115.02165675163269,400,0.0
400,736.219693774,7100.0,17.6669,17.7571,0.00685341982171,41.70675849914551,1.01984,1330.86428685,0.6305348873138428,0.35910773277282715,0.6037492752075195,43.26420450210571,0.00345312554855,925.5,0.0699546210842,3.02679853403e-10,4099.37607550621,0.0933956890842,2.87169,-0.00345312524587,1.01725,0.0,19.764192581176758,3900.0,529.25,4.474989891052246,2.87678,-8.61473226088e-10,115.54271626472473,400,0.0
400,737.607237966,6800.0,17.2587,17.34,0.00972851924598,42.143564224243164,1.0077,994.807016461,0.6753702163696289,0.351254940032959,0.6333656311035156,43.427151679992676,0.00358094198164,647.0,0.0552489166412,6.28642748968e-10,4216.970874071121,0.0597184760972,2.84831,-0.00358094135299,1.00532,0.0,20.113022565841675,5200.0,503.25,4.762299060821533,2.85302,-3.77185260803e-09,116.21382713317871,400,0.0
400,819.707112327,14100.0,17.3565,17.3788,0.00805177818984,41.81338882446289,1.00876,2325.49344226,0.6436688899993896,0.39542651176452637,0.6176671981811523,43.054163694381714,0.00235056361416,1230.5,0.0561192840977,8.96397955863e-10,4332.4501032829285,0.106896704032,2.85397,-0.00235056271777,1.00808,0.0,20.17636227607727,4300.0,580.5,4.544198751449585,2.85525,6.5891057055e-09,115.47328853607178,400,0.0
400,825.025908684,8800.0,17.1493,17.056,0.00659509329125,42.67168664932251,0.999355,1596.29490931,0.6638054847717285,0.4227616786956787,0.614330530166626,43.0382182598114,0.00458139099646,1177.25,0.0616919312039,-8.14907363811e-10,4450.362587451935,0.109725712485,2.84196,-0.00458139181137,1.00206,0.0,20.347468614578247,3800.0,588.5,4.869105100631714,2.8365,-2.4912873986e-09,117.1629900932312,400,0.0
400,800.242307055,14700.0,17.2781,17.2542,0.00695645436645,42.21951961517334,1.00513,2461.82041384,0.6350364685058594,0.40830492973327637,0.6284480094909668,43.663920879364014,0.00409941193648,1115.5,0.0419282159228,4.65661953442e-11,4567.8776733875275,0.0861701233097,2.84944,-0.00409941188991,1.0058,0.0,20.781625509262085,6300.0,496.5,4.779698610305786,2.84806,8.14907086255e-10,117.50936102867126,400,0.0
400,1045.28916454,15400.0,17.2236,17.1333,0.00674390280619,42.41890478134155,1.00163,3831.81607564,0.6536521911621094,0.39336538314819336,0.5906667709350586,42.939685106277466,0.00371874906123,2296.75,0.0639314524506,6.05359651296e-10,4684.784964084625,0.129753141786,2.84628,-0.00371874845587,1.00425,0.0,19.407609224319458,5700.0,706.75,4.650987863540649,2.84102,7.91624044094e-10,116.11165237426758,400,0.0
400,824.51500896,10700.0,16.8771,16.9139,0.00664436118677,40.74646496772766,0.995261,1748.30916531,0.6039950847625732,0.34993624687194824,0.5790226459503174,41.40608334541321,0.00323564833088,1019.75,0.0505663536503,-1.21945054055e-09,4795.248252391815,0.0930606159063,2.82596,-0.00323564955033,0.994163,0.0,18.666855096817017,4400.0,555.0,3.9306135177612305,2.82813,-5.15137665857e-09,110.45825600624084,400,0.0
400,858.48063461,11000.0,16.8421,16.7942,0.00958410277963,41.07913684844971,0.991638,1856.73286649,0.6302731037139893,0.3900439739227295,0.5877296924591064,40.908942461013794,0.0049760177033,1204.25,0.0595560059848,3.09664760501e-09,4906.440272092819,0.0727090520298,2.82388,-0.00497601460665,0.993029,0.0,18.38143491744995,4600.0,619.0,4.486661672592163,2.82104,-4.65656888049e-11,110.36439657211304,400,0.0
400,1016.8302464,11600.0,16.6513,16.6725,0.00717401504517,38.675459146499634,0.988061,2142.11599534,0.5677683353424072,0.3612642288208008,0.5572726726531982,39.3505494594574,0.00303865785245,1263.75,0.04512986886,-4.42378245147e-10,5010.2548768520355,0.0828794151208,2.81249,-0.00303865829483,0.987394,0.0,16.83435869216919,6800.0,607.5,3.8072261810302734,2.81376,7.45058237328e-10,103.80680823326111,400,0.0
400,922.701163704,11700.0,15.9901,15.9726,0.00808865670115,38.406885385513306,0.967118,1721.23727301,0.588789701461792,0.3137831687927246,0.5439221858978271,44.55541110038757,0.00359164178954,831.5,0.0370911522763,1.16997400657e-09,5122.085317850113,0.092481732324,2.77197,-0.00359164061956,0.967627,0.0,19.184279680252075,6000.0,554.75,3.2860050201416016,2.77088,5.5180837677e-09,111.05949759483337,400,0.0
400,926.711389808,15600.0,16.5658,16.6167,0.00850439723581,43.78065037727356,0.986476,2789.03764765,0.5969195365905762,0.3259694576263428,0.6082298755645752,47.7263925075531,0.00635683368891,1137.0,0.0403522610506,-2.14204187721e-09,5243.406887292862,0.0781540249378,2.80734,-0.00635683583096,0.984958,0.0,21.32141423225403,5200.0,616.0,3.4770655632019043,2.81041,3.08500613944e-10,121.31129097938538,400,0.0
400,796.5927049,14800.0,16.2623,16.308,0.00694252550602,43.03611421585083,0.977232,2576.34225939,0.6326508522033691,0.3313319683074951,0.6405889987945557,50.034424781799316,0.00438726288266,1209.25,0.0445997883715,2.93366619886e-09,5368.476982831955,0.0719568799186,2.78885,-0.004387259949,0.975847,0.0,22.731212854385376,5900.0,517.75,3.5803191661834717,2.79165,4.88944174037e-09,124.4765727519989,400,0.0
400,1166.86503076,16400.0,16.048,16.1696,0.00872462149709,43.8135302066803,0.973083,2658.92787369,0.6002712249755859,0.28826260566711426,0.6369023323059082,50.90725660324097,0.0040432475158,1357.25,0.0359329692584,4.30736668555e-10,5494.279341220856,0.0527489096575,2.77558,-0.00404324708506,0.969372,0.0,22.32650923728943,7000.0,674.0,3.6274807453155518,2.78313,2.37487052246e-09,125.79514956474304,400,0.0
400,1108.28919398,11100.0,16.1675,16.1689,0.00770012335852,45.43164110183716,0.97324,2193.27892378,0.5778110027313232,0.32088637351989746,0.6695420742034912,51.0079665184021,0.00451653175987,1092.75,0.0447958962589,1.90921123355e-09,5623.16636133194,0.0879174055224,2.783,-0.00451652985066,0.973183,0.0,22.665424823760986,6000.0,659.75,3.4643187522888184,2.78309,2.35158781337e-09,128.2400505542755,400,0.0
400,1021.99302835,9300.0,16.0763,16.0827,0.00971485953778,44.47890329360962,0.970634,1591.07116041,0.5735547542572021,0.3190288543701172,0.6272592544555664,51.61641812324524,0.0050113695419,985.25,0.0509265679665,6.76664002608e-11,5750.506697654724,0.0745670790947,2.77734,-0.00501136947423,0.970411,0.0,22.598225355148315,4800.0,680.5,3.549635171890259,2.77775,6.91506496509e-09,127.33578753471375,400,0.0
400,1138.21691694,6100.0,16.3756,16.3253,0.0070040402934,41.17237830162048,0.977709,1223.53953757,0.5606873035430908,0.3151712417602539,0.6142518520355225,50.260051012039185,0.00215567467676,899.0,0.0561812734035,5.52972667656e-11,5873.443117141724,0.0681637012787,2.79579,-0.00215567462146,0.979178,0.0,22.234811544418335,5300.0,821.5,3.53895902633667,2.79272,-1.86264628721e-10,122.30173540115356,400,0.0
400,1112.05819879,8400.0,16.2324,16.2815,0.0075042671524,44.397135496139526,0.976422,1946.24174693,0.572887659072876,0.3749828338623047,0.6038141250610352,49.16904139518738,0.00368942724599,1291.75,0.0459360547771,-1.07975217656e-09,5997.527948617935,0.0743258702548,2.78701,-0.00368942832574,0.974898,0.0,21.840088844299316,5800.0,678.75,3.555739641189575,2.79003,-4.65661051385e-11,124.07937502861023,400,0.0
400,836.934547919,5500.0,16.0378,16.0961,0.00687685236335,43.44078588485718,0.970865,1168.01369855,0.5652451515197754,0.3059685230255127,0.6310629844665527,49.219258308410645,0.00299224499468,862.0,0.0380588717804,5.57338286633e-10,6121.4386303424835,0.0921105794643,2.77495,-0.00299224443734,0.969061,0.0,21.850276231765747,4600.0,510.75,3.432415246963501,2.77858,-4.796310904e-09,123.22601628303528,400,0.0
400,1393.73517929,10000.0,15.514,15.4415,0.00854878220707,44.239041805267334,0.950881,1876.88197218,0.6068634986877441,0.30821752548217773,0.6345779895782471,51.006635427474976,0.00436828226084,1266.25,0.048742979558,3.37604416645e-10,6247.771505117416,0.0553591924685,2.74174,-0.00436828192323,0.953102,0.0,22.281999826431274,7700.0,873.5,3.635025978088379,2.73706,-2.23517360176e-09,126.32577729225159,400,0.0
400,1079.59239994,7300.0,15.4588,15.4103,0.00683073140681,41.45307016372681,0.949953,1229.85273509,0.5781395435333252,0.31417322158813477,0.742591381072998,62.079092025756836,0.00505232659052,753.5,0.0343626075377,1.2747477518e-09,6385.898991584778,0.0487170469205,2.73818,-0.00505232531577,0.951413,0.0,24.904035329818726,6000.0,630.5,3.619145631790161,2.73503,-1.21071896952e-09,137.5002281665802,400,0.0
400,1248.1666305,16300.0,15.3854,15.403,0.00894860364497,33.015636920928955,0.94968,2984.46602217,0.4494757652282715,0.286773681640625,0.7412228584289551,60.952577114105225,0.00423307585297,1374.75,0.0446886288086,-1.31549304783e-09,6512.681815624237,0.0928625427932,2.73342,-0.00423307716846,0.949114,0.0,24.446401119232178,6600.0,810.25,3.058546543121338,2.73456,5.96046412227e-09,126.77379512786865,400,0.0
400,1098.88534434,10900.0,15.5259,15.4344,0.00696097966284,35.32932090759277,0.950692,1815.79939352,0.48571133613586426,0.30963563919067383,0.7876484394073486,65.04315423965454,0.00334501639591,1145.25,0.0594715894886,-9.25501897342e-10,6647.421717166901,0.0768157545617,2.74251,-0.00334501732141,0.953482,0.0,25.177543878555298,6100.0,751.0,3.208096504211426,2.7366,-2.60770316451e-09,134.141446352005,400,0.0
400,1292.61147972,8600.0,15.4183,15.4008,0.00700777675956,37.718393087387085,0.949645,1738.07420368,0.5399973392486572,0.31912708282470703,0.7923521995544434,63.87693190574646,0.00319425488124,1165.75,0.050108866986,-1.57160684466e-09,6782.553962945938,0.0732208800193,2.73556,-0.00319425645284,0.950166,0.0,24.86130166053772,8300.0,820.75,3.3896656036376953,2.73442,-3.44589445866e-09,135.12718534469604,400,0.0
400,871.922265744,10000.0,15.6834,15.7357,0.00704339146614,37.174816846847534,0.959898,1423.30107058,0.5273342132568359,0.2814366817474365,0.7625002861022949,64.14859294891357,0.00373369678855,833.75,0.0477209067476,-9.31322519104e-11,6918.164085626602,0.0464645329723,2.75261,-0.00373369688168,0.95828,0.0,25.021202087402344,4000.0,551.25,3.2654316425323486,2.75593,2.77555756156e-17,134.94225573539734,400,0.0
400,874.44521698,8800.0,15.6404,15.6668,0.00704362103716,44.54772186279297,0.957806,1813.41142601,0.6240172386169434,0.951850175857544,0.7300550937652588,59.21707320213318,0.00353617246728,1367.0,0.0414205509026,-2.0721926397e-09,7055.751757144928,0.0700486491197,2.74986,-0.00353617453948,0.956971,0.0,24.346402883529663,4900.0,519.25,3.583040237426758,2.75154,-4.65660787707e-10,137.58133363723755,400,0.0
400,1391.59438685,10800.0,15.339,15.3138,0.00894206296653,35.46387243270874,0.947084,2134.53494642,0.5015807151794434,0.3523125648498535,0.7383277416229248,58.91600704193115,0.00427960214583,1153.25,0.0566001303666,-6.38829156241e-10,7184.001005887985,0.0462320195492,2.7304,-0.00427960278466,0.947834,0.0,24.69301962852478,5900.0,967.75,3.1972615718841553,2.72875,-3.72529090908e-10,127.62109136581421,400,0.0
400,1587.74809085,11100.0,15.5444,15.5601,0.0099715013057,39.79483485221863,0.954591,2085.70755381,0.5716152191162109,0.2880213260650635,0.7116072177886963,56.633739709854126,0.0032808768563,1368.0,0.052604343526,1.86264517699e-10,7313.192683696747,0.078443683295,2.7437,-0.00328087667003,0.954119,0.0,24.07527208328247,8600.0,1034.0,3.479523181915283,2.74471,4.65661093019e-10,129.18594455718994,400,0.0
400,1314.80965828,7200.0,15.23,15.3013,0.00820595491678,38.2423529624939,0.946798,1173.97761371,0.5230438709259033,0.28975749015808105,0.7560794353485107,62.209152936935425,0.00423418413266,641.25,0.0402952783062,-2.24099494517e-09,7447.573608160019,0.0391276875059,2.72326,-0.00423418637365,0.944521,0.0,24.789204835891724,7100.0,800.75,3.374173641204834,2.72794,9.31323490549e-11,133.73471307754517,400,0.0
400,1342.37997601,7100.0,15.6325,15.6244,0.00541577488184,34.3683557510376,0.956677,1289.12448487,0.4864473342895508,0.2830238342285156,0.734654426574707,58.87574291229248,0.00238123871386,818.25,0.0455117580405,-3.72528896619e-10,7572.499643325806,0.0816081506675,2.74936,-0.00238123908639,0.956883,0.0,23.127331018447876,8700.0,804.0,3.2534563541412354,2.74883,-6.33299235275e-09,124.92134809494019,400,0.0
400,1406.01529152,5800.0,15.8483,15.8679,0.00671370187774,38.55421853065491,0.96412,1399.96705318,0.5536701679229736,0.31383371353149414,0.7386822700500488,57.9394097328186,0.00380931179825,993.5,0.0362564265513,-1.25874066725e-09,7702.045672655106,0.108061225777,2.76306,-0.00380931305699,0.963507,0.0,23.954325914382935,8700.0,739.0,3.406956672668457,2.7643,7.9162432165e-10,128.92085647583008,400,0.0
