ExplainedVariance,TotalExecTime,StdReturn,MaxKL,Time,LossBefore,AveragePolicyStd,ItrTime,Perplexity,NumTrajs,MeanKL,AverageReturn,Entropy,LossAfter,MinReturn,MaxReturn
0.0803298354244,5.879806995391846,551.905789062,0.369889,5.942440509796143,-0.00853012,0.95435,5.94244384765625,15.4937,20,0.103872,320.0,2.74043,-0.0322707,0.0,2100.0
0.340875551683,6.149419546127319,2231.92181763,0.516821,12.222015380859375,0.0104346,0.950938,6.274669647216797,15.3621,20,0.0857179,6745.0,2.7319,-0.0153625,3000.0,12200.0
0.714541030652,5.868013143539429,2438.2934606,0.278898,18.150893688201904,-0.00159692,0.953597,5.926374197006226,15.4424,20,0.133753,15285.0,2.73712,-0.0518072,10900.0,22100.0
0.958019547553,5.599714279174805,1156.97882435,0.0680445,23.812268018722534,-0.0202005,0.952882,5.645875453948975,15.4301,20,0.0132688,20480.0,2.73632,-0.0288789,18200.0,22300.0
0.978470528387,5.753308296203613,805.543294926,0.32268,29.61076259613037,-0.00581833,0.94836,5.792657852172852,15.2751,20,0.0182587,21090.0,2.72622,-0.015075,19400.0,22300.0
0.981821537031,5.883796691894531,673.702456579,0.313072,35.560518980026245,-0.0145927,0.947072,5.944232940673828,15.2307,20,0.0310977,21425.0,2.72331,-0.0311753,19800.0,22200.0
0.988017610304,5.826472282409668,538.957326697,0.176181,41.44613766670227,-0.00736386,0.94342,5.8800413608551025,15.12,20,0.0293242,21845.0,2.71602,-0.0155605,19900.0,22300.0
